trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,window,population_path,population_sha256,feature_dtype,fit_feature_dtype,rows,decisions_kept,decisions_offered,decisions_eligible,decision_cap,cap_bound,l2_decisions_prefix,replay_seconds,recorded_argmin_groups,recorded_argmin_mismatches,recorded_argmin_match_rate,fit_target,fit_seed,fit_rows,fit_positives,fit_seconds,fit_converged,fit_iterations,fit_condition_number
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_2/pi0.npz,dea2a9166d572ca33518352305b8d72fc4d1adca012ca830b6c306b82424554e,float64,float32,679532,40000,159202,115072,40000,True,159202,31.936192512512207,40000.0,0.0,1.0,binary,0,150000,88989,0.13508057594299316,True,5,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_2/pi1.npz,624a22b74f7cb988994f64d872c672480a0589ab90e8b8901b6778a9e2a77271,float64,float32,679589,40000,158778,115009,40000,True,158778,32.08624720573425,40000.0,0.0,1.0,binary,0,150000,97770,0.1340196132659912,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_2/pi2.npz,813cfcfbf3149cd37d4ae25dfa9ceead5a5e666b777545efcc973b6c44687c74,float64,float32,679501,40000,158954,115053,40000,True,158954,32.55115795135498,40000.0,0.0,1.0,binary,0,150000,98674,0.11568093299865723,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_2/pi3.npz,e7d438c73d28cf4fcd07c124498e3615c6cde080d7e252b7dc1e608ee2c51f5a,float64,float32,679547,40000,158991,114985,40000,True,158991,32.60558342933655,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_0/pi0.npz,ad07d128f935b5e3d9b789e70ff349fabb67cb390cc841c382d334112abce61b,float64,float32,679513,40000,159189,115066,40000,True,159189,31.89536762237549,40000.0,0.0,1.0,binary,0,150000,89457,0.13295269012451172,True,5,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_0/pi1.npz,8180270c77e70972ce542d3477f879d5f25447b96880927215b131e42ce79435,float64,float32,679602,40000,158828,115047,40000,True,158828,32.26358389854431,40000.0,0.0,1.0,binary,0,150000,98365,0.11983180046081543,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_0/pi2.npz,cbaf6e52882bac899a03b9c26f00d5cbdf5b64fe0deb2d92333ec45ab1636002,float64,float32,679574,40000,158922,114993,40000,True,158922,32.53870487213135,40000.0,0.0,1.0,binary,0,150000,98961,0.12635064125061035,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_0/pi3.npz,dd88c6389759ebb901e529c564bce1179ee7448e704c41d52afdaf6c8ee63868,float64,float32,679549,40000,158955,115015,40000,True,158955,32.60329556465149,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_1/pi0.npz,cb1913c69eea126294a8ef239242b2482b2e60ee766b704363582e44bbf40252,float64,float32,679536,40000,159212,115085,40000,True,159212,31.9299955368042,40000.0,0.0,1.0,binary,0,150000,89142,0.1358323097229004,True,5,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_1/pi1.npz,baaefc53399f876a6dc4d6c649dc116980eab853dcdbb41fe5e645ad4862387b,float64,float32,679611,40000,158823,115038,40000,True,158823,32.12058162689209,40000.0,0.0,1.0,binary,0,150000,97413,0.13598370552062988,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_1/pi2.npz,c8fce63d28b07347c2456a43549190bc5d8f51459bfa82f73e46ed3089808b49,float64,float32,679539,40000,158973,115094,40000,True,158973,32.686232566833496,40000.0,0.0,1.0,binary,0,150000,96822,0.12158608436584473,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_1/pi3.npz,8e9c06faad6a06826b795832110104d09a134e783ece3e151b06ca53a749f80a,float64,float32,679613,40000,158910,114954,40000,True,158910,32.7936053276062,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_0/pi0.npz,2501feff73abf183c9aa7553d2015f9a21a5e0f27ff13a75313a3d4c59824d62,float64,float32,679524,40000,158392,114812,40000,True,158392,32.98018956184387,40000.0,0.0,1.0,next_use,0,150000,95318,0.08860993385314941,True,1,1025.4699099347488
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_0/pi1.npz,794108898be624c855ceac7e8d0a8a0341944a6b08933171319c2226c2ee3e33,float64,float32,679648,40000,158420,114627,40000,True,158420,33.84604239463806,40000.0,0.0,1.0,next_use,0,150000,91118,0.07497620582580566,True,1,1131.5198955964256
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_0/pi2.npz,d87210ca0f00dfdb30248aa103291652539906aaf89d91dabf62c20fb89e519c,float64,float32,679561,40000,158536,114754,40000,True,158536,34.09433174133301,40000.0,0.0,1.0,next_use,0,150000,96111,0.06284976005554199,True,1,1036.8720969017668
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_0/pi3.npz,cffb62b808d0e1873eda342935b3c87446fb5a128697343724a4fe932a1308a7,float64,float32,679601,40000,158704,114765,40000,True,158704,34.22165012359619,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_2/pi0.npz,9155a02781f0a946bf20d0ab2c98bf549a58abd876277fcbff7bb26191e83548,float64,float32,679526,40000,158377,114790,40000,True,158377,32.98956298828125,40000.0,0.0,1.0,next_use,0,150000,95417,0.09085345268249512,True,1,1022.4098368322122
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_2/pi1.npz,81c033412a2b378a3f4cb9bb5d3a495b3960a97e72e6c2368def6327a74d3fa9,float64,float32,679677,40000,158463,114630,40000,True,158463,33.86347723007202,40000.0,0.0,1.0,next_use,0,150000,90617,0.07865738868713379,True,1,1128.780905906851
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_2/pi2.npz,dbd997b2fa0b6bc61931c6414e460cdd3e51682eb83fc81e66f9c2149e62d3e7,float64,float32,679599,40000,158463,114720,40000,True,158463,34.381510972976685,40000.0,0.0,1.0,next_use,0,150000,95272,0.06334733963012695,True,1,1046.705600143317
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_2/pi3.npz,4c48cbbc41df413659452e11c502612f26150ba785b8eb4e9b2032ef51ba4754,float64,float32,679585,40000,158714,114762,40000,True,158714,34.42485189437866,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_3/pi0.npz,42134d50da1b025ed5bccb3439c728613d7d490a4ff32e714c95b8aba2931cf9,float64,float32,679552,40000,158389,114812,40000,True,158389,33.00642466545105,40000.0,0.0,1.0,next_use,0,150000,95462,0.08806896209716797,True,1,1027.0044100743858
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_3/pi1.npz,6196c62db11b66feca281a72e7200fd40f8a4f1d6d94be5ca6e06666080da130,float64,float32,679663,40000,158467,114602,40000,True,158467,33.83928155899048,40000.0,0.0,1.0,next_use,0,150000,90810,0.0788583755493164,True,1,1127.2655865825836
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_3/pi2.npz,fc7f891fd100f270f54cbe1c61a7b78a1b15bc20abe8009c3f07969aa271d4b4,float64,float32,679571,40000,158468,114727,40000,True,158468,34.49346423149109,40000.0,0.0,1.0,next_use,0,150000,95915,0.07330584526062012,True,1,1048.8281511773991
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_3/pi3.npz,ca70b5f5307c8938914cf3ea2bca02881a95e1d890710e3a262783ef0c45a166,float64,float32,679585,40000,158723,114802,40000,True,158723,34.38062882423401,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_1/pi0.npz,4872882fc2a239cc13b1c4e6d378a6725be015d81939e14e6ac90f16f9097b4a,float64,float32,679552,40000,158391,114807,40000,True,158391,33.018852949142456,40000.0,0.0,1.0,next_use,0,150000,95369,0.08777356147766113,True,1,1025.4854349246364
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_1/pi1.npz,e5a6c20767a5d0524c2394e99a67122f03cc237b0d70463e488d6fbf1a2fbc5c,float64,float32,679676,40000,158408,114597,40000,True,158408,33.97290086746216,40000.0,0.0,1.0,next_use,0,150000,90705,0.0639333724975586,True,1,1135.5996758005397
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_1/pi2.npz,2be178f53d1d9fe30e71cbff36b933251f2a3aadc29f7b0642986639d413ce93,float64,float32,679564,40000,158498,114713,40000,True,158498,34.43643021583557,40000.0,0.0,1.0,next_use,0,150000,96482,0.07106328010559082,True,1,1042.5705270560477
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_1/pi3.npz,949d0a9d47fb64b0851193bd9227b1cf1b78b6f16c6e29735a2de5f4e234f466,float64,float32,679585,40000,158709,114773,40000,True,158709,34.65358591079712,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_4/pi0.npz,b763cb97311035ab8753066da15528968df1e3d37cf5dd06e957e959c9d39f8e,float64,float32,679551,40000,158372,114790,40000,True,158372,33.32231545448303,40000.0,0.0,1.0,next_use,0,150000,96141,0.08161783218383789,True,1,1026.7327964067451
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_4/pi1.npz,88742d506e7c413a8c163e991a639e76c766b13f2ba28368e76fa61beb822b1f,float64,float32,679702,40000,158404,114602,40000,True,158404,34.097487926483154,40000.0,0.0,1.0,next_use,0,150000,90424,0.07948780059814453,True,1,1131.9762878071613
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_4/pi2.npz,dc6ffde922ec9401fa2c354d8e8ba7ec1dca9d5c53d5c8c7e9cf7cdd251c2453,float64,float32,679603,40000,158468,114724,40000,True,158468,34.659764766693115,40000.0,0.0,1.0,next_use,0,150000,96252,0.08011507987976074,True,1,1045.2422201759287
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__next_use__seed_4/pi3.npz,01681168b5bc468f1e088c27437735df17de30063743c6bc6441d37f3ee848a7,float64,float32,679575,40000,158665,114760,40000,True,158665,34.772740840911865,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_3/pi0.npz,8ffe22e5360bdd19bcd29bf114912c13f88da6ac3ac069888b0632c8bab84418,float64,float32,679531,40000,159236,115096,40000,True,159236,33.457653284072876,40000.0,0.0,1.0,binary,0,150000,89305,0.10687255859375,True,5,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_3/pi1.npz,2a3c2b55aa6a01934d9080c979c50e4c6e932a0790e78be47933497ba0c836cc,float64,float32,679618,40000,158774,115013,40000,True,158774,32.34273338317871,40000.0,0.0,1.0,binary,0,150000,98476,0.11506438255310059,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_3/pi2.npz,6ade5a0c1f66ab9086b94c9e71b2022aaef3199795ac542f93907f3c9e0aeae5,float64,float32,679540,40000,158941,115007,40000,True,158941,32.591899394989014,40000.0,0.0,1.0,binary,0,150000,99477,0.11506247520446777,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_3/pi3.npz,a39253f5b76c984e56584156680d4058db251956160056945a8b7fd7466cd61f,float64,float32,679549,40000,159008,115007,40000,True,159008,32.364728689193726,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_4/pi0.npz,79d4a66d95dc8f84070c716f365ec363e78591d26e8999fcf7ad595a1441f652,float64,float32,679531,40000,159156,115046,40000,True,159156,33.491148948669434,40000.0,0.0,1.0,binary,0,150000,89280,0.10719084739685059,True,5,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_4/pi1.npz,ea8f6bf4a0c45fe4141a89895f3dbe476613601cb9b55a592e44eeaac0f5ce3b,float64,float32,679605,40000,158803,115035,40000,True,158803,32.54059910774231,40000.0,0.0,1.0,binary,0,150000,97774,0.12710857391357422,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_4/pi2.npz,4fdfe687d54c226b08e9d661dd85bb599bb450d27da82f057b250c587ff52dc4,float64,float32,679584,40000,158950,115015,40000,True,158950,32.56516623497009,40000.0,0.0,1.0,binary,0,150000,98402,0.11562800407409668,True,6,nan
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_1__binary__seed_4/pi3.npz,485473f2df4794248547f937a2e56b7988aa7298c14d9cd2b3a374d2d705a6f6,float64,float32,679565,40000,158973,115010,40000,True,158973,32.46508312225342,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_0/pi0.npz,8fc07d25dce8322cd55b0d607850612183ab039e2ccbb5901d48008df841ae18,float64,float32,679613,40000,150230,108944,40000,True,150230,37.66729235649109,40000.0,0.0,1.0,next_use,0,150000,74207,0.06381011009216309,True,1,977.4050709841384
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_0/pi1.npz,9e4df1f9b0053eb28a77443d95298d53bdbd031ec235615d3d46ef785a7b23f7,float64,float32,679619,40000,151033,109530,40000,True,151033,37.643701791763306,40000.0,0.0,1.0,next_use,0,150000,74424,0.06489992141723633,True,1,1020.4201511042651
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_0/pi2.npz,15631049c7d164dbe045836d7439499e6de21c15a239ef24379efed7bc32d716,float64,float32,679657,40000,150857,109426,40000,True,150857,37.61085343360901,40000.0,0.0,1.0,next_use,0,150000,74203,0.06521773338317871,True,1,1005.222010458366
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_0/pi3.npz,9c595cd99bd90f100ccb8bd97dcae103f76008a5e1af08f4fec1835fa6ba0ec0,float64,float32,679593,40000,150954,109485,40000,True,150954,37.567503213882446,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__binary__seed_0/pi0.npz,a26a04aa772772ce6ea9d5c0e30a41efdd2b1ecf86cf4124a15e8301a1677bd2,float64,float32,679645,40000,151127,109726,40000,True,151127,36.637006759643555,40000.0,0.0,1.0,binary,0,150000,74275,0.10703039169311523,True,5,nan
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__binary__seed_0/pi1.npz,33f39b8b9f43c1b06198d6a1b64701dd6b2a495448dbe140b0dc39a03c5ed956,float64,float32,679631,40000,151712,109882,40000,True,151712,36.17000365257263,40000.0,0.0,1.0,binary,0,150000,75995,0.11461806297302246,True,5,nan
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__binary__seed_0/pi2.npz,c72c1d72e96f1df55276805ea02191e8defee530f14c0ea442696ff21510769f,float64,float32,679655,40000,151050,109697,40000,True,151050,36.265971183776855,40000.0,0.0,1.0,binary,0,150000,76154,0.10992980003356934,True,5,nan
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__binary__seed_0/pi3.npz,532b05b55e42167ca78c677653c8a2ace44678c7653f4c3df4297382cf04226f,float64,float32,679606,40000,152207,110212,40000,True,152207,36.08792471885681,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_1/pi0.npz,7843faf847b361ad98b34245f72b23050b382d6e9577d16c46989ee08a5e4ac6,float64,float32,679633,40000,150247,108968,40000,True,150247,37.21723008155823,40000.0,0.0,1.0,next_use,0,150000,74383,0.0634303092956543,True,1,977.3003275258483
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_1/pi1.npz,84cea0462932f27d95d868b932b42ea1251cf75592c492ae0a4963d33ab39013,float64,float32,679640,40000,151052,109514,40000,True,151052,37.23853945732117,40000.0,0.0,1.0,next_use,0,150000,74997,0.07170605659484863,True,1,1002.5319911148576
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_1/pi2.npz,1f025ed11de937e85a58f1ad10896aeb98892e18b0f8f16ee29cebaf95434cfc,float64,float32,679653,40000,150895,109444,40000,True,150895,37.167335748672485,40000.0,0.0,1.0,next_use,0,150000,74716,0.0639190673828125,True,1,1000.1514627241487
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_1/pi3.npz,ae5e2d59fb2d8555fced41e943a94eb094ed628a31988e4246049b5ce7adbee0,float64,float32,679606,40000,150910,109433,40000,True,150910,37.20722007751465,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_2/pi0.npz,a6cce6adbae5ca5e45f0df0b88f6da76655fd97a3767e7adfa0630b3f2f6a8bf,float64,float32,679647,40000,150241,108949,40000,True,150241,37.456977128982544,40000.0,0.0,1.0,next_use,0,150000,74373,0.06776690483093262,True,1,978.6114209597569
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,1,pi1,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_2/pi1.npz,7111b409bcf2da47c41caf4ceb76b9ccbed0e88514fdb2bdebd6b2fa87855a5b,float64,float32,679650,40000,150972,109483,40000,True,150972,37.427369356155396,40000.0,0.0,1.0,next_use,0,150000,75170,0.0642092227935791,True,1,1012.1764124095492
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,2,pi2,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_2/pi2.npz,1691594684c064315200e5148cc1d836d5b293482ff8fa5c89805d6bcad58653,float64,float32,679626,40000,150946,109488,40000,True,150946,37.41550588607788,40000.0,0.0,1.0,next_use,0,150000,74545,0.06339025497436523,True,1,998.2063431018194
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,3,pi3,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_2/pi3.npz,4c062eddeda2b720af4c5bf2123e31c4dd8599971c85074ee85f6f68b3cab22c,float64,float32,679607,40000,150899,109437,40000,True,150899,37.61000847816467,40000.0,0.0,1.0,,,,,,,,
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,0,pi0,train,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/train/conversation_trace__l1_0.0025__l2x_4__next_use__seed_3/pi0.npz,09a8063e50d3486efa68f2f41a277bc74d45b9a835be516de1ae2f711714c6be,float64,float32,679629,40000,150253,108955,40000,True,150253,37.4280309677124,40000.0,0.0,1.0,next_use,0,150000,74196,0.06601071357727051,True,1,979.3281439410883
