trace,l1_fraction,l2_multiplier,cell,arm,kind,target,seed,requested_tokens,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,extra_avoided_tokens,l2_present_unusable_tokens,seconds,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,extra_fraction_of_input,root_rejected_tokens_share,root_evicted_tokens_share,root_compulsory_tokens_share,root_unexplained_tokens_share,unusable_after_rejected_tokens_share,unusable_after_evicted_tokens_share,unusable_after_compulsory_tokens_share,unusable_after_unexplained_tokens_share,absent_rejected_tokens_share,absent_evicted_tokens_share,absent_compulsory_tokens_share,absent_unexplained_tokens_share,downstream_rejected_tokens_share,downstream_evicted_tokens_share,downstream_compulsory_tokens_share,downstream_unexplained_tokens_share,downstream_absent_tokens_share,l2_hit_tokens_share,root_loss_tokens_share,unusable_tokens_share,decision_loss_tokens_share,absent_loss_tokens_share,perblock_decision_loss_tokens_share,phase097_avoided_prefill_tokens,reproduces_phase097,diff_root_rejected_tokens,diff_root_evicted_tokens,diff_root_compulsory_tokens,diff_root_unexplained_tokens,diff_unusable_after_rejected_tokens,diff_unusable_after_evicted_tokens,diff_unusable_after_compulsory_tokens,diff_unusable_after_unexplained_tokens,diff_absent_rejected_tokens,diff_absent_evicted_tokens,diff_absent_compulsory_tokens,diff_absent_unexplained_tokens,diff_downstream_rejected_tokens,diff_downstream_evicted_tokens,diff_downstream_compulsory_tokens,diff_downstream_unexplained_tokens,diff_downstream_absent_tokens,diff_l2_hit_tokens,diff_root_loss_tokens,diff_unusable_tokens,diff_decision_loss_tokens,diff_absent_loss_tokens,diff_perblock_decision_loss_tokens,diff_root_rejected_tokens_share,diff_root_evicted_tokens_share,diff_root_compulsory_tokens_share,diff_root_unexplained_tokens_share,diff_unusable_after_rejected_tokens_share,diff_unusable_after_evicted_tokens_share,diff_unusable_after_compulsory_tokens_share,diff_unusable_after_unexplained_tokens_share,diff_absent_rejected_tokens_share,diff_absent_evicted_tokens_share,diff_absent_compulsory_tokens_share,diff_absent_unexplained_tokens_share,diff_downstream_rejected_tokens_share,diff_downstream_evicted_tokens_share,diff_downstream_compulsory_tokens_share,diff_downstream_unexplained_tokens_share,diff_downstream_absent_tokens_share,diff_l2_hit_tokens_share,diff_root_loss_tokens_share,diff_unusable_tokens_share,diff_decision_loss_tokens_share,diff_absent_loss_tokens_share,diff_perblock_decision_loss_tokens_share,diff_avoided_prefill_tokens,diff_extra_fraction_of_input
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,1,58742117,5183,3218284,5695589,8913873,5695589,906359,20.940431594848633,5183,18,55523833,110893,5695589,11125,46351917,92832,0,0,535390,1047,283767,555,7930583,15496,7395193,14449,498737,975,622592,1216,5952674,11642,5453937,10667,1535841,3143,0,0,35038628,70859,33502787,67716,0,0,0,0,0,0,0,0,2569968,906359,1940486,48921885,14789616,0.0969592056071115,0.009114244214249207,0.008490279640415412,0.026145482635567936,0.0,0.004830724776228272,0.010598732762729678,0.0,0.0,0.13500676184346574,0.10133570773419691,0.5964822139454048,0.0,0.12589251762921652,0.0928454280937815,0.5703367313098369,0.0,0.7890746770328348,0.0969592056071115,0.04375000649023255,0.01542945753895795,0.03303398139362257,0.8328246835230675,0.2517719271166206,8913873,True,535390,-114236,-372034,0,283767,-840704,0,0,7930583,-5428816,0,0,7395193,-5314580,372034,0,2452647,-1944830,49120,-556937,-135783,2501767,1944830,0.009114244214249207,-0.0019447034910233148,-0.006333343416955843,0.0,0.004830724776228272,-0.014311775654935965,0.0,0.0,0.13500676184346574,-0.09241777922304027,0.0,0.0,0.12589251762921652,-0.09047307573201695,0.0063333434169557945,0.0,0.04175278531415538,-0.03310793174171779,0.0008361973062700478,-0.009481050878707693,-0.002311510155481797,0.04258898262042554,0.033107931741717805,-1944830,-0.03310793174171779
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,2,58742117,5183,3218284,5677572,8895856,5677572,877687,20.041545152664185,5183,18,55523833,110893,5677572,11090,46399565,92923,0,0,517617,1013,317559,621,7978187,15589,7460570,14576,515223,1007,560128,1094,5951759,11640,5436536,10633,1536169,3145,0,0,35038628,70859,33502459,67714,0,0,0,0,0,0,0,0,2569009,877687,1910527,48968574,14807633,0.09665249211226078,0.008811684468232562,0.008770930063688375,0.026151066363508828,0.0,0.005405984942626429,0.009535373061205813,0.0,0.0,0.13581715143156997,0.10132013117606913,0.5964822139454048,0.0,0.1270054669633374,0.09254920111238074,0.570331147581896,0.0,0.7898858156576141,0.09665249211226078,0.04373368089542976,0.014941358003832242,0.03252397253575318,0.8336194965530439,0.25207864061147134,8895856,True,517617,-85027,-384168,0,317559,-665600,0,0,7978187,-5458992,0,0,7460570,-5373965,384168,0,2470773,-2171154,48422,-348041,84549,2519195,2171154,0.008811684468232562,-0.0014474623037504762,-0.00653990730364723,0.0,0.005405984942626429,-0.011330882065418242,0.0,0.0,0.13581715143156997,-0.09293148219360224,0.0,0.0,0.1270054669633374,-0.09148401988985178,0.006539907303647174,0.0,0.042061354377132765,-0.03696077211517591,0.0008243148608348544,-0.005924897122791813,0.001439325041690278,0.04288566923796777,0.0369607721151759,-2171154,-0.03696077211517591
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,3,58742117,5183,3218284,5674085,8892369,5674085,932964,44.56877517700195,5183,18,55523833,110893,5674085,11083,46348542,92820,0,0,524485,1025,353778,693,7941777,15521,7417292,14496,508176,994,579186,1132,5936379,11605,5428203,10611,1535581,3146,0,0,35038628,70859,33503047,67713,0,0,0,0,0,0,0,0,2568242,932964,1965625,48916784,14811120,0.09659313095576723,0.00892860228377537,0.008650965030763192,0.026141056509761132,0.0,0.006022561291075022,0.009859808082844547,0.0,0.0,0.13519732358300945,0.10105830881103588,0.5964822139454048,0.0,0.12626872129923408,0.09240734378027268,0.5703411574356436,0.0,0.7890172225151504,0.09659313095576723,0.04372062382429969,0.01588236937391957,0.03346193668845813,0.8327378463394501,0.25213800176796486,8892369,True,524485,-99754,-377319,0,353778,-631694,0,0,7941777,-5448772,0,0,7417292,-5349018,377319,0,2445593,-2215089,47412,-277916,146815,2493005,2215089,0.00892860228377537,-0.0016981682835843313,-0.006423312935759533,0.0,0.006022561291075022,-0.010753681213089407,0.0,0.0,0.13519732358300945,-0.09275750140227325,0.0,0.0,0.12626872129923408,-0.09105933311868894,0.006423312935759484,0.0,0.04163270111630468,-0.03770870225872179,0.0008071210644315027,-0.004731119922014384,0.0024993140781766517,0.042439822180736164,0.03770870225872178,-2215089,-0.03770870225872179
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,4,58742117,5183,3218284,5681253,8899537,5681253,908919,36.77593231201172,5183,18,55523833,110893,5681253,11097,46364976,92855,0,0,541222,1059,344183,673,8048372,15728,7507150,14669,494441,966,564736,1103,5846661,11433,5352220,10467,1533022,3140,0,0,35038628,70859,33505606,67719,0,0,0,0,0,0,0,0,2568685,908919,1944582,48933661,14803952,0.09671515583954865,0.00921352562080798,0.008417146423238372,0.026097493217685702,0.0,0.005859220225243159,0.009613817629351016,0.0,0.0,0.13701195004599512,0.09953098898359418,0.5964822139454048,0.0,0.12779842442518713,0.0911138425603558,0.5703847207277191,0.0,0.7892969877132621,0.09671515583954865,0.04372816526173205,0.015473037854594175,0.033103709898640525,0.833025152974994,0.2520159768841835,8899537,True,541222,-110929,-382174,0,344183,-848896,0,0,8048372,-5531834,0,0,7507150,-5420905,382174,0,2468419,-2011825,48119,-504713,-74420,2516538,2011825,0.00921352562080798,-0.0018884065754729285,-0.0065059623234212036,0.0,0.005859220225243159,-0.014451232664971881,0.0,0.0,0.13701195004599512,-0.09417151240906078,0.0,0.0,0.12779842442518713,-0.09228310583358786,0.006505962323421155,0.0,0.042021280915020554,-0.03424842519720561,0.0008191567219138496,-0.008592012439728722,-0.0012668933943936686,0.04284043763693424,0.03424842519720564,-2011825,-0.03424842519720561
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,0,58742117,5183,3218284,8815153,12033437,8815153,688640,14.40025520324707,5183,24,55523833,110893,8815153,17220,43463574,87169,0,0,799591,1565,0,0,9228207,18044,8428616,16479,104696,205,688640,1345,1753205,3425,1648509,3220,1652179,3389,0,0,35038628,70859,33386449,67470,0,0,0,0,0,0,0,0,2556466,688640,1592927,46020040,11670052,0.1500652930162527,0.013611885999954684,0.0017822987210351986,0.02812596965138318,0.0,0.0,0.011723104906144258,0.0,0.0,0.15709694289703588,0.02984579190429926,0.5964822139454048,0.0,0.1434850568970812,0.028063493183264062,0.5683562442940217,0.0,0.7399047943743668,0.1500652930162527,0.04352015437237306,0.011723104906144258,0.02711728962713414,0.78342494874674,0.1986658397074794,12033437,True,799591,-502210,-260862,0,0,-693760,0,0,9228207,-9636042,0,0,8428616,-9133832,260862,0,-444354,1101595,36519,-693760,-396379,-407835,-1101595,0.013611885999954684,-0.008549402467057836,-0.004440800116209637,0.0,0.0,-0.011810265537416705,0.0,0.0,0.15709694289703588,-0.16403974681402783,0.0,0.0,0.1434850568970812,-0.15549034434696998,0.00444080011620962,0.0,-0.007564487333679204,0.01875306945440866,0.0006216834166872104,-0.011810265537416705,-0.0067477820045198575,-0.00694280391699198,-0.01875306945440866,1101595,0.01875306945440866
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,1,58742117,5183,3218284,8763441,11981725,8763441,738816,8.330277919769287,5183,24,55523833,110893,8763441,17119,43465445,87172,0,0,797543,1561,0,0,9228207,18044,8430664,16483,106744,209,738816,1443,1754741,3428,1647997,3219,1651844,3389,0,0,35038628,70859,33386784,67470,0,0,0,0,0,0,0,0,2556131,738816,1643103,46021576,11721764,0.14918497064040098,0.013577021747445704,0.0018171629735441778,0.028120266758516723,0.0,0.0,0.012577279092614248,0.0,0.0,0.15709694289703588,0.029871940093680997,0.5964822139454048,0.0,0.14351992114959017,0.028054777120136817,0.568361947186888,0.0,0.7399366454566151,0.14918497064040098,0.043514451479506604,0.012577279092614248,0.02797146381360413,0.7834510969361217,0.19954616208333112,11981725,True,797543,-506229,-256031,0,0,-724480,0,0,9228207,-9626749,0,0,8430664,-9120520,256031,0,-433825,1123022,35283,-724480,-433166,-398542,-1123022,0.013577021747445704,-0.008617820157894548,-0.004358559294007056,0.0,0.0,-0.012333229325051395,0.0,0.0,0.15709694289703588,-0.1638815468635562,0.0,0.0,0.14351992114959017,-0.15526372670566163,0.0043585592940069695,0.0,-0.007385246262064382,0.019117833291571684,0.0006006422955441015,-0.012333229325051395,-0.007374027735500235,-0.006784603966520253,-0.019117833291571684,1123022,0.019117833291571684
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,2,58742117,5183,3218284,8897073,12115357,8897073,591360,9.05512809753418,5183,24,55523833,110893,8897073,17380,43479028,87199,0,0,798055,1562,0,0,9228207,18044,8430152,16482,107256,210,591360,1155,1768565,3455,1661309,3245,1651061,3387,0,0,35038628,70859,33387567,67472,0,0,0,0,0,0,0,0,2556372,591360,1496671,46035400,11588132,0.1514598631166119,0.01358573781057295,0.0018258790366714227,0.028106937310413922,0.0,0.0,0.010067052911967746,0.0,0.0,0.15709694289703588,0.030107273798116604,0.5964822139454048,0.0,0.14351120508646292,0.028281394761445183,0.5683752766349909,0.0,0.740167876482899,0.1514598631166119,0.0435185541576583,0.010067052911967746,0.025478669759212116,0.7836864306405573,0.19727126960712021,12115357,True,798055,-492994,-269276,0,0,-634368,0,0,9228207,-9642186,0,0,8430152,-9149192,269276,0,-449764,1048347,35785,-634368,-329307,-413979,-1048347,0.01358573781057295,-0.008392513330767428,-0.0045840363567421355,0.0,0.0,-0.01079920221465631,0.0,0.0,0.15709694289703588,-0.16414433957155478,0.0,0.0,0.14351120508646292,-0.15575182624078734,0.004584036356742094,0.0,-0.007656584797582355,0.017846598889175197,0.0006091881230633894,-0.01079920221465631,-0.005605977734850789,-0.007047396674518813,-0.017846598889175225,1048347,0.017846598889175197
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,3,58742117,5183,3218284,8802353,12020637,8802353,675840,11.817704439163208,5183,24,55523833,110893,8802353,17195,43489174,87219,0,0,799079,1564,0,0,9228207,18044,8429128,16480,107256,210,675840,1320,1778805,3475,1671549,3265,1650131,3385,0,0,35038628,70859,33388497,67474,0,0,0,0,0,0,0,0,2556466,675840,1582175,46045640,11682852,0.1498473914380716,0.013603169936827439,0.0018258790366714227,0.028091105398874203,0.0,0.0,0.011505203327963138,0.0,0.0,0.15709694289703588,0.0302815950606615,0.5964822139454048,0.0,0.14349377296020843,0.02845571602399008,0.5683911085465306,0.0,0.7403405975307291,0.1498473914380716,0.04352015437237306,0.011505203327963138,0.026934252301462,0.7838607519031021,0.1988837412856605,12020637,True,799079,-500674,-262769,0,0,-535040,0,0,9228207,-9606346,0,0,8429128,-9105672,262769,0,-413775,913179,35636,-535040,-236635,-378139,-913179,0.013603169936827439,-0.008523254277676102,-0.004473264046646462,0.0,0.0,-0.009108285967970815,0.0,0.0,0.15709694289703588,-0.16353421515264763,0.0,0.0,0.14349377296020843,-0.15501096087497154,0.004473264046646497,0.0,-0.007043923868116586,0.015545558223582584,0.0006066516125048729,-0.009108285967970815,-0.004028370308819477,-0.006437272255611859,-0.015545558223582584,913179,0.015545558223582584
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,4,58742117,5183,3218284,8798281,12016565,8798281,704488,5.661847352981567,5183,23,55523833,110893,8798281,17187,43464276,87170,0,0,800103,1566,0,0,9228207,18044,8428104,16478,104184,204,704488,1376,1754229,3427,1650045,3223,1652501,3390,0,0,35038628,70859,33386127,67469,0,0,0,0,0,0,0,0,2556788,704488,1608775,46021064,11686924,0.14977807149851272,0.013620602063081928,0.001773582657907954,0.0281314512379593,0.0,0.0,0.011992894297629756,0.0,0.0,0.15709694289703588,0.02986322403055375,0.5964822139454048,0.0,0.14347634083395394,0.028089641372645798,0.5683507627074454,0.0,0.7399167449140452,0.14977807149851272,0.043525635958949184,0.011992894297629756,0.02738707901861964,0.7834423808729944,0.19895306122521939,12016565,True,800103,-501186,-262695,0,0,-709144,0,0,9228207,-9624266,0,0,8428104,-9123080,262695,0,-432281,1105203,36222,-709144,-410227,-396059,-1105203,0.013620602063081928,-0.008531970340803347,-0.004472004303147606,0.0,0.0,-0.01207215599669314,0.0,0.0,0.15709694289703588,-0.16383927736210122,0.0,0.0,0.14347634083395394,-0.15530730702129786,0.0044720043031475365,0.0,-0.007358961884196269,0.018814490461758454,0.0006166274191309815,-0.01207215599669314,-0.006983524274414555,-0.006742334465065336,-0.018814490461758454,1105203,0.018814490461758454
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,0,58742117,5183,3218284,7713558,10931842,7713558,1382400,31.760595321655273,5183,45,55523833,110893,7713558,15081,43907928,87974,0,0,0,0,0,0,0,0,0,0,606906,1187,1382400,2700,11389247,22253,10782341,21066,1913041,3951,0,0,35038628,70859,33125587,66908,0,0,0,0,0,0,0,0,2519947,1382400,1989306,46427875,12771647,0.13131222356184405,0.0,0.010331701188093035,0.03256676976759282,0.0,0.0,0.023533370443560964,0.0,0.0,0.0,0.1938855387183271,0.5964822139454048,0.0,0.0,0.18355383753023405,0.563915444177812,0.0,0.747469281708046,0.13131222356184405,0.04289847095568585,0.023533370443560964,0.033865071631654,0.7903677526637319,0.21741890916188805,10931842,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,1,58742117,5183,3218284,7640419,10858703,7640419,1463296,41.43095946311951,5183,44,55523833,110893,7640419,14938,43899270,87958,0,0,0,0,0,0,0,0,0,0,612973,1199,1463296,2858,11381490,22238,10768517,21039,1907875,3940,0,0,35038628,70859,33130753,66919,0,0,0,0,0,0,0,0,2520848,1463296,2076269,46420118,12844786,0.1300671373488293,0.0,0.010434983131438726,0.03247882605252378,0.0,0.0,0.024910508417665643,0.0,0.0,0.0,0.19375348695723718,0.5964822139454048,0.0,0.0,0.18331850382579845,0.5640033878928811,0.0,0.7473218917186795,0.1300671373488293,0.0429138091839625,0.024910508417665643,0.035345491549104366,0.790235700902642,0.2186639953749028,10858703,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,2,58742117,5183,3218284,7848726,11067010,7848726,1225728,30.904045581817627,5183,45,55523833,110893,7848726,15345,43928792,88016,0,0,0,0,0,0,0,0,0,0,600250,1174,1225728,2394,11410751,22295,10810501,21121,1920337,3964,0,0,35038628,70859,33118291,66895,0,0,0,0,0,0,0,0,2520587,1225728,1825978,46449379,12636479,0.1336132642274367,0.0,0.010218392367438852,0.03269097366715606,0.0,0.0,0.020866255126624055,0.0,0.0,0.0,0.19425161336967137,0.5964822139454048,0.0,0.0,0.18403322100223252,0.5637912402782488,0.0,0.7478244612804813,0.1336132642274367,0.04290936603459491,0.020866255126624055,0.031084647494062905,0.7907338273150761,0.21511786849629544,11067010,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,3,58742117,5183,3218284,7889174,11107458,7889174,1210880,29.63690447807312,5183,45,55523833,110893,7889174,15424,43902949,87966,0,0,0,0,0,0,0,0,0,0,607930,1189,1210880,2365,11385151,22245,10777221,21056,1912900,3949,0,0,35038628,70859,33125728,66910,0,0,0,0,0,0,0,0,2520830,1210880,1818810,46423779,12596031,0.13430183321448902,0.0,0.010349133314347524,0.032564369445520665,0.0,0.0,0.020613489295933953,0.0,0.0,0.0,0.19381581021330913,0.5964822139454048,0.0,0.0,0.18346667689896162,0.5639178444998841,0.0,0.7473845213988457,0.13430183321448902,0.04291350275986819,0.020613489295933953,0.030962622610281477,0.790298024158714,0.21442929950924308,11107458,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,4,58742117,5183,3218284,7693078,10911362,7693078,1413632,30.14798665046692,5183,45,55523833,110893,7693078,15041,43896557,87953,0,0,0,0,0,0,0,0,0,0,605370,1184,1413632,2761,11378495,22232,10773125,21048,1915196,3954,0,0,35038628,70859,33123432,66905,0,0,0,0,0,0,0,0,2520566,1413632,2019002,46417123,12792127,0.13096358103675426,0.0,0.0103055529987113,0.032603455541106906,0.0,0.0,0.024065050294322897,0.0,0.0,0.0,0.19370250139265496,0.5964822139454048,0.0,0.0,0.18339694839394366,0.5638787584042979,0.0,0.7472757067982415,0.13096358103675426,0.0429090085398182,0.024065050294322897,0.034370603293034194,0.7901847153380598,0.21776755168697784,10911362,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,0,58742117,5183,3218284,9146624,12364908,9146624,1042432,106.31969833374023,5183,17,55523833,110893,9146624,17866,42799457,85825,0,0,6755,17,0,0,12742,33,5987,16,747370,1468,1042432,2036,10283407,20099,9536037,18631,1781195,3681,0,0,35038628,70859,33257433,67178,0,0,0,0,0,0,0,0,2535320,1042432,1796557,45334777,11338581,0.15570810973666474,0.00011499415317292701,0.012722898631658099,0.030322281370962507,0.0,0.0,0.017745904527070415,0.0,0.0,0.00021691421165498682,0.17506020424834196,0.5964822139454048,0.0,0.00010192005848205981,0.16233730561668386,0.5661599325744423,0.0,0.7285991582496082,0.15570810973666474,0.04316017415579353,0.017745904527070415,0.03058379731190144,0.7717593324054017,0.19302302298706736,12364908,True,6755,140464,-131846,0,0,-339968,0,0,12742,-1105840,0,0,5987,-1246304,131846,0,-1108471,1433066,15373,-339968,-192749,-1093098,-1433066,0.00011499415317292701,0.0023911974435650643,-0.0022444883966303113,0.0,0.0,-0.005787465916490549,0.0,0.0,0.00021691421165498682,-0.018825334469985133,0.0,0.0,0.00010192005848205981,-0.02121653191355019,0.002244488396630273,0.0,-0.01887012345843786,0.02439588617482069,0.00026170320010768244,-0.005787465916490549,-0.003281274319752555,-0.018608420258330205,-0.02439588617482069,1433066,0.02439588617482069
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,1,58742117,5183,3218284,9299689,12517973,9299689,931840,101.99638772010803,5183,16,55523833,110893,9299689,18165,42759176,85741,0,0,6261,17,512,1,11693,33,5432,16,741425,1456,931328,1819,10241983,20016,9500558,18560,1785442,3694,0,0,35038628,70859,33253186,67165,0,0,0,0,0,0,0,0,2533128,931840,1679526,45292304,11185516,0.15831382106981265,0.00010658451413999941,0.012621693562729446,0.03039458043366057,0.0,8.716063127244801e-06,0.015854518828458293,0.0,0.0,0.00019905649638061223,0.17435502026595331,0.5964822139454048,0.0,9.247198224061281e-05,0.16173332670322385,0.5660876335117442,0.0,0.7279134321972087,0.15831382106981265,0.043122858510530014,0.01586323489158554,0.028591512968454986,0.7710362907077387,0.19041731165391945,12517973,True,6261,128452,-122433,0,512,-531968,0,0,11693,-1139507,0,0,5432,-1267959,122433,0,-1140094,1659270,12280,-531456,-396743,-1127814,-1659270,0.00010658451413999941,0.00218671043129072,-0.002084245618863209,0.0,8.716063127244801e-06,-0.00905598958920735,0.0,0.0,0.00019905649638061223,-0.019398466691283867,0.0,0.0,9.247198224061281e-05,-0.0215851771225746,0.002084245618863112,0.0,-0.019408459521470744,0.02824668372098335,0.00020904932656751196,-0.009047273526080105,-0.00675397858064938,-0.019199410194903233,-0.02824668372098335,1659270,0.02824668372098335
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,2,58742117,5183,3218284,9157836,12376120,9157836,1055232,109.98815703392029,5183,15,55523833,110893,9157836,17887,42775715,85777,0,0,5020,15,0,0,10267,29,5247,14,748083,1468,1055232,2061,10261870,20057,9513787,18589,1781947,3685,0,0,35038628,70859,33256681,67174,0,0,0,0,0,0,0,0,2535050,1055232,1808335,45310765,11327369,0.15589897790030277,8.5458275192908e-05,0.01273503643050522,0.03033508308868065,0.0,0.0,0.017963806105251535,0.0,0.0,0.00017478089868637182,0.1746935678194914,0.5964822139454048,0.0,8.932262349346382e-05,0.1619585313889862,0.5661471308567242,0.0,0.7281949848692039,0.15589897790030277,0.04315557779437878,0.017963806105251535,0.030784300810949662,0.7713505626635826,0.19283215482342933,12376120,True,5020,147833,-138390,0,0,-170496,0,0,10267,-1148881,0,0,5247,-1296714,138390,0,-1153077,1309110,14463,-170496,-17643,-1138614,-1309110,8.5458275192908e-05,0.0025166440630663683,-0.0023558905784754093,0.0,0.0,-0.0029024490213725197,0.0,0.0,0.00017478089868637182,-0.019558045550179953,0.0,0.0,8.932262349346382e-05,-0.022074689613246323,0.002355890578475406,0.0,-0.019629476411277436,0.02228571367286608,0.0002462117597838709,-0.0029024490213725197,-0.000300346683113243,-0.019383264651493537,-0.02228571367286611,1309110,0.02228571367286608
conversation_trace,0.01,4.0,"l1=0.01,l2x4",A_none,learned,binary,3,58742117,5183,3218284,9188835,12407119,9188835,1019392,111.50517416000366,5183,18,55523833,110893,9188835,17949,42782878,85788,0,0,6128,17,512,1,11048,32,4920,15,737696,1447,1018880,1990,10265930,20062,9528234,18615,1788904,3701,0,0,35038628,70859,33249724,67158,0,0,0,0,0,0,0,0,2532728,1019392,1763216,45315606,11296370,0.15642669126139938,0.00010432038055421121,0.0125582127045234,0.030453516001134245,0.0,8.716063127244801e-06,0.017344965623217155,0.0,0.0,0.00018807629966757924,0.17476268347632073,0.5964822139454048,0.0,8.375591911336802e-05,0.16220447077179734,0.5660286979442706,0.0,0.7283169246351813,0.15642669126139938,0.04311604908621186,0.0173536816863444,0.03001621477142201,0.7714329737213931,0.19230444146233272,12407119,True,6128,129766,-123996,0,512,-192000,0,0,11048,-1119221,0,0,4920,-1248987,123996,0,-1120071,1299661,11898,-191488,-55594,-1108173,-1299661,0.00010432038055421121,0.002209079390175877,-0.0021108534443864194,0.0,8.716063127244801e-06,-0.003268523672716798,0.0,0.0,0.00018807629966757924,-0.01905312673698839,0.0,0.0,8.375591911336802e-05,-0.021262206127164285,0.00211085344438644,0.0,-0.01906759676366443,0.02212485804691036,0.0002025463263436722,-0.0032598076095895524,-0.0009464078388594678,-0.018865050437320896,-0.02212485804691036,1299661,0.02212485804691036
