trace,policy,capacity_fraction,population,horizon_seconds,seeds,population_size_mean,snapshots,auc_mean,auc_ci95_half,average_precision_mean,average_precision_ci95_half,precision_at_100_mean,precision_at_100_ci95_half,prevalence_mean,prevalence_ci95_half
conversation_trace,lru,0.001,observed,60,5,40000.0,24,0.8859447937201284,0.001622716284015806,0.08278770027254564,0.0020033498953582556,0.07458919578449792,0.0065008209532854706,0.011955,0.00020190046560399723
conversation_trace,lru,0.001,observed,300,5,40000.0,24,0.8638369611500026,0.0012663471619840214,0.20235975425334765,0.0015698183625366736,0.3013155646299539,0.01182676365421758,0.035940625,6.991019065160602e-05
conversation_trace,lru,0.001,observed,600,5,40000.0,24,0.8454723441437227,0.0015259346763308473,0.24619652072446363,0.0028290693027936856,0.3840631744631986,0.01194089815880712,0.04856020833333334,0.00014737687748780906
conversation_trace,lru,0.0025,cached,60,5,449.475,24,0.5637325007125,0.006604332518653186,0.08635398854906148,0.0011268227522801854,0.07001615802203649,7.098093909730484e-07,0.07117663233776006,0.0018210122343113061
conversation_trace,lru,0.0025,cached,300,5,449.475,24,0.5453285489972339,0.005009843719364313,0.3198960635798853,0.0008837427030227934,0.2986644938963189,1.1453742445549862e-06,0.2791175230080426,0.0027451841490508905
conversation_trace,lru,0.0025,cached,600,5,449.475,24,0.5369646851615919,0.004156886852987179,0.40143743172006774,0.0004217782238307352,0.3812905532175929,1.1453742445241663e-06,0.36025387522501906,0.0020761812208931908
conversation_trace,lru,0.0025,leaves,60,5,20.725,24,0.1729460313494058,0.011419169610071124,0.08517755692115858,0.005455885995131041,0.08525500219394924,0.0058231555602735515,0.03325593680505036,0.0035942042733279134
conversation_trace,lru,0.0025,leaves,300,5,20.725,24,0.13840925424112926,0.017267286802257906,0.09406247151858874,0.0028439624051650137,0.09673012446909912,0.00406730310940603,0.08127705555623813,0.0035630400769891667
conversation_trace,lru,0.0025,leaves,600,5,20.725,24,0.1553720517834891,0.020114984554497752,0.10256305425142295,0.002874667617075221,0.10402015659515104,0.0030255131388578185,0.0961812465697902,0.00378485207837954
conversation_trace,lru,0.0025,observed,60,5,40000.0,24,0.8859447937201284,0.001622716284015806,0.08278770027254563,0.0020033498953582556,0.07458919578449792,0.0065008209532854706,0.011955,0.00020190046560399723
conversation_trace,lru,0.0025,observed,300,5,40000.0,24,0.8638369611500026,0.0012663471619840214,0.20235975425334765,0.0015698183625366736,0.3013155646299539,0.01182676365421758,0.035940625,6.991019065160602e-05
conversation_trace,lru,0.0025,observed,600,5,40000.0,24,0.8454723441437227,0.0015259346763308473,0.24619652072446363,0.002829069302793685,0.38406317446319854,0.01194089815880712,0.04856020833333334,0.00014737687748780906
conversation_trace,lru,0.005,cached,60,5,900.8416666666668,24,0.5087368266831216,0.0038770497181097666,0.10889259228323718,0.000561833232943395,0.0702078708950344,0.0,0.08630832718821235,0.0006498618337349194
conversation_trace,lru,0.005,cached,300,5,900.8416666666668,24,0.49380737817403775,0.001785174298315584,0.3175908537851047,0.00028316974405248363,0.2990193543571715,0.0,0.29257333985443956,0.0008363162160681002
conversation_trace,lru,0.005,cached,600,5,900.8416666666668,24,0.5067388285998577,0.0012621582011865375,0.3911202772117971,0.0003646443587196384,0.3816454136784455,0.0,0.3563873343821623,0.0007687511734596504
conversation_trace,lru,0.005,leaves,60,5,43.224999999999994,24,0.13873687217205372,0.013961066204713548,0.03212839689679368,0.0015270489475991732,0.03342252646146684,0.0009452678617523776,0.022850320124610093,0.0015329822940148578
conversation_trace,lru,0.005,leaves,300,5,43.224999999999994,24,0.12573843385512182,0.008061416002525062,0.059002961806562296,0.004208187577879118,0.06523735727374018,0.004924619992336401,0.06255922269555064,0.006124213047636622
conversation_trace,lru,0.005,leaves,600,5,43.224999999999994,24,0.12710071441307763,0.005706873713018649,0.07108282867269311,0.006207432563818726,0.08119991461750882,0.007188787974860264,0.07852174052381423,0.007758578224462367
conversation_trace,lru,0.005,observed,60,5,40000.0,24,0.8859447937201284,0.001622716284015806,0.08278770027254564,0.0020033498953582556,0.07458919578449792,0.0065008209532854706,0.011955,0.00020190046560399723
conversation_trace,lru,0.005,observed,300,5,40000.0,24,0.8638369611500025,0.0012663471619840214,0.20235975425334765,0.0015698183625366736,0.3013155646299539,0.01182676365421758,0.035940625,6.991019065160602e-05
conversation_trace,lru,0.005,observed,600,5,40000.0,24,0.8454723441437227,0.0015259346763308473,0.24619652072446369,0.002829069302793685,0.3840631744631986,0.01194089815880712,0.04856020833333334,0.00014737687748780906
conversation_trace,lru,0.01,cached,60,5,1802.3166666666668,24,0.5130281496437198,0.0032356865031620157,0.10512519713926176,0.00022437530644077154,0.0702078708950344,0.0,0.08438108692297062,0.0006085620221223514
conversation_trace,lru,0.01,cached,300,5,1802.3166666666668,24,0.5295975406012283,0.0020018081774478462,0.30713856003110984,0.0003009208079811103,0.2990193543571715,0.0,0.27092115335023603,0.0008211463379691718
conversation_trace,lru,0.01,cached,600,5,1802.3166666666668,24,0.529083387679025,0.0013632560920911851,0.3798169372679684,0.0002898739520108871,0.3816454136784455,0.0,0.33844563499757546,0.0006339139954592641
conversation_trace,lru,0.01,leaves,60,5,84.45833333333334,24,0.1692780368072992,0.00490591124545285,0.02756610740727135,0.001103065456570243,0.02993761823474706,0.001217105469807763,0.02822337036696333,0.0017084164728892138
conversation_trace,lru,0.01,leaves,300,5,84.45833333333334,24,0.1300546022591225,0.0063852880217457894,0.056040831992539356,0.0025577818325415776,0.07121197812058846,0.0034482598302042378,0.07281305115537345,0.0033538426205514775
conversation_trace,lru,0.01,leaves,600,5,84.45833333333334,24,0.1272702247464679,0.005686276543831046,0.065819249190077,0.003929252024909946,0.08456161239790431,0.004960591538905971,0.08642961540382534,0.005023698730067706
conversation_trace,lru,0.01,observed,60,5,40000.0,24,0.8859447937201284,0.001622716284015806,0.08278770027254563,0.0020033498953582556,0.07458919578449792,0.0065008209532854706,0.011954999999999999,0.00020190046560399723
conversation_trace,lru,0.01,observed,300,5,40000.0,24,0.8638369611500025,0.0012663471619840214,0.20235975425334765,0.0015698183625366736,0.3013155646299539,0.011826763654217578,0.035940625,6.991019065160602e-05
conversation_trace,lru,0.01,observed,600,5,40000.0,24,0.8454723441437227,0.0015259346763308473,0.24619652072446363,0.0028290693027936856,0.38406317446319854,0.01194089815880712,0.04856020833333334,0.00014737687748780904
conversation_trace,lru,0.02,cached,60,5,3604.85,24,0.459992830226864,0.0016345689075046585,0.1046342927708731,6.679170912879875e-05,0.0702078708950344,0.0,0.09827945524685086,0.0003279711662047658
conversation_trace,lru,0.02,cached,300,5,3604.85,24,0.5246292309616039,0.0009724697551087955,0.29320502364142736,0.00020580892655926487,0.2990193543571715,0.0,0.26103502997788974,0.0003840815684957911
conversation_trace,lru,0.02,cached,600,5,3604.85,24,0.5194273543564566,0.0009402494768676161,0.3594511133463495,9.601210804615357e-05,0.3816454136784455,0.0,0.32533751253095533,0.0004301267479216727
conversation_trace,lru,0.02,leaves,60,5,164.2,24,0.15785815034192552,0.006508171917785098,0.023423990449032473,0.0007828912678887486,0.005279414682539682,0.0001838190776021397,0.03116047946812796,0.0010966314504604903
conversation_trace,lru,0.02,leaves,300,5,164.2,24,0.14282087491688267,0.004542192041180722,0.04258597327147198,0.000491625784710461,0.00928844246031746,0.0002872575033156422,0.06145954989474105,0.0011187869841777398
conversation_trace,lru,0.02,leaves,600,5,164.2,24,0.13063270081016354,0.0037119325354677004,0.050216232555663765,0.0010566808059710427,0.010325896672771673,0.00046928533279362323,0.07392781830244512,0.0015700615762235341
conversation_trace,lru,0.02,observed,60,5,40000.0,24,0.8859447937201284,0.001622716284015806,0.08278770027254563,0.0020033498953582556,0.07458919578449792,0.0065008209532854706,0.011955,0.00020190046560399723
conversation_trace,lru,0.02,observed,300,5,40000.0,24,0.8638369611500025,0.0012663471619840214,0.20235975425334765,0.0015698183625366736,0.30131556462995396,0.01182676365421758,0.035940625,6.991019065160602e-05
conversation_trace,lru,0.02,observed,600,5,40000.0,24,0.8454723441437227,0.0015259346763308473,0.24619652072446363,0.002829069302793685,0.38406317446319854,0.01194089815880712,0.048560208333333334,0.00014737687748780904
conversation_trace,lru,0.05,cached,60,5,9019.125,24,0.5545938285190006,0.0014788455507800812,0.10453113477792295,2.941529519187574e-05,0.0702078708950344,0.0,0.08692243941051928,0.00023409467260383443
conversation_trace,lru,0.05,cached,300,5,9019.125,24,0.5705314737272604,0.0006804496016166069,0.27116692422241073,6.722524852988644e-05,0.2990193543571715,0.0,0.22288246397955236,0.0002642072123610052
conversation_trace,lru,0.05,cached,600,5,9019.125,24,0.561913886719507,0.0009768320925945912,0.3350575603858711,8.333434159894973e-05,0.3816454136784455,0.0,0.2847217224294659,0.00042710065019923806
conversation_trace,lru,0.05,leaves,60,5,424.04166666666663,24,0.2098313354446535,0.008955077205648252,0.011737980802485,0.0006831568273031916,0.0050954861111111105,0.0,0.014975932887859433,0.001244641478555471
conversation_trace,lru,0.05,leaves,300,5,424.04166666666663,24,0.1788757991446646,0.003381939234007769,0.02512863151481005,0.001231748556154932,0.008956597222222222,0.0,0.038717594016458294,0.002272155733806303
conversation_trace,lru,0.05,leaves,600,5,424.04166666666663,24,0.16205323440353514,0.0023723962995244896,0.031048374483608077,0.0010704394260634203,0.009789930555555557,0.0,0.04954203009488829,0.0019085662413017741
conversation_trace,lru,0.05,observed,60,5,40000.0,24,0.8859447937201284,0.001622716284015806,0.08278770027254563,0.0020033498953582556,0.07458919578449792,0.0065008209532854706,0.011955,0.00020190046560399723
conversation_trace,lru,0.05,observed,300,5,40000.0,24,0.8638369611500026,0.0012663471619840214,0.20235975425334765,0.0015698183625366736,0.3013155646299539,0.01182676365421758,0.035940625,6.991019065160602e-05
conversation_trace,lru,0.05,observed,600,5,40000.0,24,0.8454723441437227,0.0015259346763308473,0.24619652072446369,0.002829069302793685,0.38406317446319854,0.01194089815880712,0.04856020833333334,0.00014737687748780906
conversation_trace,lru,0.1,cached,60,5,18058.108333333334,24,0.6407481697263592,0.0010264788310091462,0.0968108056942147,4.3481279712668594e-05,0.0702078708950344,0.0,0.061532749054346546,7.99904483704015e-05
conversation_trace,lru,0.1,cached,300,5,18058.108333333334,24,0.6218668288052761,0.0005927722799113712,0.24631865563374283,8.130807188186205e-05,0.2990193543571715,0.0,0.17104667684885058,0.000145638137759557
conversation_trace,lru,0.1,cached,600,5,18058.108333333334,24,0.6170821643225779,0.0007107206533257537,0.30717668631727746,6.02822095756434e-05,0.3816454136784455,0.0,0.22272797775037473,0.00023768523883417754
conversation_trace,lru,0.1,leaves,60,5,889.1666666666667,24,0.243064058205833,0.005563232755569251,0.007329062591999796,0.00021282461478698518,0.0050954861111111105,0.0,0.008130023369584061,0.00046191927004917837
conversation_trace,lru,0.1,leaves,300,5,889.1666666666667,24,0.1942765868183406,0.0025697529027242116,0.015785091479706033,0.00043116438158997543,0.008956597222222222,0.0,0.024299923014967126,0.0008420280388025686
conversation_trace,lru,0.1,leaves,600,5,889.1666666666667,24,0.18071479304645338,0.0021991310489467317,0.019374526254622153,0.0002838792637344692,0.009789930555555557,0.0,0.03086813753299924,0.0005582518196655965
conversation_trace,lru,0.1,observed,60,5,40000.0,24,0.8859447937201284,0.001622716284015806,0.08278770027254563,0.0020033498953582556,0.07458919578449792,0.0065008209532854706,0.011954999999999999,0.00020190046560399723
conversation_trace,lru,0.1,observed,300,5,40000.0,24,0.8638369611500026,0.0012663471619840214,0.20235975425334765,0.0015698183625366736,0.3013155646299539,0.011826763654217578,0.035940625,6.991019065160602e-05
conversation_trace,lru,0.1,observed,600,5,40000.0,24,0.8454723441437227,0.0015259346763308473,0.24619652072446369,0.002829069302793685,0.38406317446319854,0.01194089815880712,0.04856020833333334,0.00014737687748780906
conversation_trace,online,0.001,cached,60,5,177.68333333333334,24,0.6671077315530732,0.07027763963612313,0.5039013691749428,0.0781978993061581,0.15049166666666666,0.022343836294155033,0.14595856441901214,0.017608886334629495
conversation_trace,online,0.001,cached,300,5,177.68333333333334,24,0.48703821143436105,0.07988064943041236,0.5235779147335818,0.11519922408093577,0.41130618961352655,0.11499546503202675,0.4452900283890816,0.08598823479785837
conversation_trace,online,0.001,cached,600,5,177.68333333333334,24,0.44616364593382396,0.07988871656380835,0.5571000955531503,0.13637757348394267,0.4605797348484849,0.14505142689612519,0.5368283730340456,0.1082695354607183
conversation_trace,online,0.001,leaves,60,5,10.284420289855072,24,0.5033953875980998,0.12425343894573275,0.38180984662593603,0.08894781378639488,0.2031504354542005,0.04221222546817331,0.13394026402901998,0.03377010390245488
conversation_trace,online,0.001,leaves,300,5,10.284420289855072,24,0.47475758495936204,0.10003674006199093,0.5577129325268906,0.11369164648898801,0.43133231535816147,0.11450641123287413,0.37782663188608145,0.08710264032715172
conversation_trace,online,0.001,leaves,600,5,10.284420289855072,24,0.450237380234997,0.0844627669414869,0.5693569314187557,0.10388383984079924,0.4444616371154682,0.11905927536082711,0.44338088422461386,0.0931395713381946
conversation_trace,online,0.001,observed,60,5,40000.0,24,0.711988368573736,0.037948930569394954,0.038886337770690504,0.008284829044781469,0.0995,0.020513802090841714,0.011955,0.00020190046560399723
conversation_trace,online,0.001,observed,300,5,40000.0,24,0.6904826606878122,0.04075068670604954,0.09000855319750736,0.013540677139029862,0.24877500000000002,0.06385002832526997,0.035940625,6.991019065160602e-05
conversation_trace,online,0.001,observed,600,5,40000.0,24,0.6771743325651901,0.038228060327574094,0.11127143559134751,0.014650624061222969,0.3141083333333333,0.08097604008123505,0.04856020833333334,0.00014737687748780904
conversation_trace,online,0.0025,cached,60,5,445.0,24,0.5895145851536514,0.026244743956746055,0.2964090451222495,0.023237818197438767,0.15392685185185187,0.02206009173170706,0.14039179850201672,0.020554730315754166
conversation_trace,online,0.0025,cached,300,5,445.0,24,0.5400556443767414,0.038204353037154845,0.5003025643999492,0.03623664771123842,0.45325,0.04788170809626629,0.41204442780140543,0.03456250711941705
conversation_trace,online,0.0025,cached,600,5,445.0,24,0.5112386847519942,0.057986529718548264,0.5535067919171683,0.04808678075890419,0.4973365740740741,0.0560429826174434,0.5003779014194162,0.04612862600816211
conversation_trace,online,0.0025,leaves,60,5,21.93333333333333,24,0.5044924150771912,0.05184841708261885,0.27467907675167086,0.04185436098475916,0.14975861388141382,0.006153194222393706,0.12483342375468612,0.010148554327019717
conversation_trace,online,0.0025,leaves,300,5,21.93333333333333,24,0.46396494927952164,0.043269273985878556,0.4686478295653453,0.047316933593167784,0.37494377058636097,0.04342686606675962,0.3496243999475539,0.043610613594979156
conversation_trace,online,0.0025,leaves,600,5,21.93333333333333,24,0.4557580189575969,0.047885130677857456,0.5025588652760253,0.048070378491590515,0.4210466888661868,0.043520450640262186,0.3926729589719405,0.04577411921952165
conversation_trace,online,0.0025,observed,60,5,40000.0,24,0.7424264937324547,0.021181545246417827,0.04646752059195351,0.008833514771257017,0.12986111111111115,0.010980551825617047,0.011955,0.00020190046560399723
conversation_trace,online,0.0025,observed,300,5,40000.0,24,0.7191208704693572,0.021130254140247877,0.10367250181492191,0.019590372650290604,0.32306944444444446,0.0542968595559815,0.035940625,6.991019065160602e-05
conversation_trace,online,0.0025,observed,600,5,40000.0,24,0.706781540203212,0.020700944371183642,0.12627284098144317,0.021482253874815223,0.39051388888888894,0.050478617239455036,0.04856020833333334,0.00014737687748780906
conversation_trace,online,0.005,cached,60,5,890.125,24,0.5743789539015955,0.01976388842452513,0.24235723462467235,0.02096497527622157,0.18742731481481484,0.01867339883235714,0.15034030946545954,0.01179022760800342
conversation_trace,online,0.005,cached,300,5,890.125,24,0.5561213578512495,0.045046991090442766,0.4946324812098603,0.03985496917088684,0.4881611111111111,0.038536177675930205,0.4090832084847381,0.019965410955641343
conversation_trace,online,0.005,cached,600,5,890.125,24,0.5430347118740556,0.0350724871537095,0.55963824281149,0.044171852534701427,0.5394884259259259,0.05360598133750107,0.4923490476757008,0.024091751809812365
conversation_trace,online,0.005,leaves,60,5,54.49166666666666,24,0.5043434946562778,0.03368837944871219,0.2110385026391505,0.021434107736987614,0.13754273643016085,0.011530864704988571,0.13624306556343976,0.010234818393101619
conversation_trace,online,0.005,leaves,300,5,54.49166666666666,24,0.5045926845218495,0.04047114256939086,0.42628865080200795,0.03405137005101746,0.35797218593350466,0.03444188788921842,0.3579943614703861,0.034503633087410515
conversation_trace,online,0.005,leaves,600,5,54.49166666666666,24,0.49742884701043877,0.036867915290046564,0.4608767175563859,0.042706085628586125,0.40299284680962666,0.037416006519171534,0.40298841170225036,0.03747082276630012
conversation_trace,online,0.005,observed,60,5,40000.0,24,0.7991839048715994,0.016952154429608794,0.06134261360719917,0.01036633709775167,0.15629166666666666,0.017170603146650185,0.011955,0.00020190046560399723
conversation_trace,online,0.005,observed,300,5,40000.0,24,0.7759601679662513,0.015267533307316662,0.13699162078292088,0.016272137817868064,0.3990763888888889,0.06756793459797643,0.035940625,6.991019065160602e-05
conversation_trace,online,0.005,observed,600,5,40000.0,24,0.7602161951027487,0.016480638069961872,0.15975123891153992,0.01963533577762468,0.46258333333333335,0.07020722514288602,0.04856020833333334,0.00014737687748780904
conversation_trace,online,0.01,cached,60,5,1780.5416666666665,24,0.5533897427451986,0.0305769592870601,0.19344165494671794,0.016015211953048312,0.1842668650793651,0.031892844310536364,0.13902459738704445,0.008798105034206714
conversation_trace,online,0.01,cached,300,5,1780.5416666666665,24,0.5794042538552249,0.032148112470906154,0.4536552158526213,0.02989406600430766,0.4921795634920635,0.05249467497818715,0.3641739235939826,0.017131260743639687
conversation_trace,online,0.01,cached,600,5,1780.5416666666665,24,0.5569044066584288,0.03655416795124457,0.5225830585659538,0.03327156000133007,0.5492473544973545,0.05656648688248672,0.4480227264635023,0.01828501259016052
conversation_trace,online,0.01,leaves,60,5,126.85833333333332,24,0.515671713005109,0.02444293377401282,0.17394515552567083,0.015877358091108597,0.13266075944049804,0.007737292669809029,0.12870214321807288,0.004837333631115307
conversation_trace,online,0.01,leaves,300,5,126.85833333333332,24,0.5288057593225903,0.018501150660545185,0.3691905790873661,0.021554038917441877,0.32245244779541404,0.011229363580542096,0.3134964252978235,0.00813582669989323
conversation_trace,online,0.01,leaves,600,5,126.85833333333332,24,0.516034832588418,0.02335519791694969,0.41175458615555505,0.02368692729644689,0.37288104712788406,0.013494795026393828,0.36532985347197233,0.006433178290635689
conversation_trace,online,0.01,observed,60,5,40000.0,24,0.8294014641979718,0.011491229999250062,0.0728502412547954,0.009133522764442865,0.163575,0.02134250291413826,0.011955,0.00020190046560399723
conversation_trace,online,0.01,observed,300,5,40000.0,24,0.8049313237396095,0.009966022875520415,0.16607476200453075,0.01900631020004727,0.43190833333333334,0.022254831766906985,0.035940625000000004,6.991019065160602e-05
conversation_trace,online,0.01,observed,600,5,40000.0,24,0.7838539115258378,0.010355081472450239,0.1892452804636322,0.021002950003632326,0.49130416666666665,0.029656308528259838,0.04856020833333334,0.00014737687748780906
conversation_trace,online,0.02,cached,60,5,3553.3,24,0.5801667824050587,0.026417781707070324,0.18084206515008744,0.013708028577225508,0.17154671717171718,0.02660464991132725,0.12788903509079036,0.0031827630086088752
conversation_trace,online,0.02,cached,300,5,3553.3,24,0.5996991268019114,0.03298954405566125,0.4224579722872176,0.02259777651160616,0.4856414141414141,0.05999898578048667,0.3139144087685385,0.008547789596484352
conversation_trace,online,0.02,cached,600,5,3553.3,24,0.579656979891592,0.02708779934406476,0.4908344308168496,0.018345474979762143,0.5511344696969698,0.0701032424365142,0.3894369670896857,0.012445594831675181
conversation_trace,online,0.02,leaves,60,5,235.73333333333335,24,0.5594656008856832,0.028959562441367617,0.16886927230563945,0.019412173342858215,0.13988055555555554,0.012261331065156937,0.11785202728915929,0.004976772152061113
conversation_trace,online,0.02,leaves,300,5,235.73333333333335,24,0.5766312318132176,0.026769716832620107,0.35610540423800274,0.024540596482178944,0.3305611111111111,0.02615606331399429,0.27432958300083704,0.013121945208853713
conversation_trace,online,0.02,leaves,600,5,235.73333333333335,24,0.5659983680371832,0.025699424493206013,0.40509113696252885,0.026215291513974143,0.3879805555555556,0.028705670398333796,0.3319489518512285,0.014714040094845135
conversation_trace,online,0.02,observed,60,5,40000.0,24,0.8555616844211464,0.010163749535050502,0.08938169608766935,0.0068499153099830625,0.17154166666666665,0.030972760318992834,0.011955,0.00020190046560399723
conversation_trace,online,0.02,observed,300,5,40000.0,24,0.8264689256416439,0.007872527377640276,0.1969693321492822,0.009152602079757259,0.4565416666666667,0.04372964924269218,0.035940625000000004,6.991019065160602e-05
conversation_trace,online,0.02,observed,600,5,40000.0,24,0.8040717625954426,0.006863571266134982,0.22663153201652847,0.007929388213950492,0.5324166666666666,0.046021163438985054,0.04856020833333334,0.00014737687748780906
conversation_trace,online,0.05,cached,60,5,8876.425,24,0.6359842416234935,0.016018695622122797,0.1592966374859478,0.008980777501746475,0.16775,0.029296171926539865,0.08716989698940243,0.0010141135074070516
conversation_trace,online,0.05,cached,300,5,8876.425,24,0.6358681102974757,0.01964039918510699,0.3737515972650819,0.018122238243788197,0.4689319444444445,0.05038110903954791,0.22729802735415156,0.004819955891993948
conversation_trace,online,0.05,cached,600,5,8876.425,24,0.6171933070657092,0.017290127282579545,0.4314440105899132,0.017301029194476767,0.5181305555555554,0.05839897834761272,0.2884643774042997,0.006041950667354534
conversation_trace,online,0.05,leaves,60,5,651.0083333333334,24,0.6149840614061854,0.011102878582864996,0.12984443900348736,0.008031407857252851,0.13368055555555555,0.009087586156977754,0.07013364542217891,0.002691273728479459
conversation_trace,online,0.05,leaves,300,5,651.0083333333334,24,0.6116293883867494,0.012682704097661337,0.28926777283858174,0.014376754400496492,0.32745833333333335,0.0180743534465924,0.1824274133214485,0.004766445207635354
conversation_trace,online,0.05,leaves,600,5,651.0083333333334,24,0.6001476419971117,0.01288734387583188,0.3346935231381677,0.017802692676401485,0.3867083333333333,0.02210099486015603,0.22940942603037656,0.006041814750388904
conversation_trace,online,0.05,observed,60,5,40000.0,24,0.8772508953473253,0.004088686635281696,0.10915587572472545,0.006689140766295086,0.1950486111111111,0.036704220640508906,0.011954999999999999,0.00020190046560399723
conversation_trace,online,0.05,observed,300,5,40000.0,24,0.848079402273388,0.002605771527419961,0.23877964251840805,0.00917320586634346,0.49045138888888895,0.05315497222032785,0.035940625,6.991019065160602e-05
conversation_trace,online,0.05,observed,600,5,40000.0,24,0.8261503307152832,0.0026498185403888317,0.27095140296574227,0.008833331316259697,0.5531138888888888,0.06418343970251528,0.04856020833333334,0.00014737687748780904
conversation_trace,online,0.1,cached,60,5,17758.25833333333,24,0.6829839783617568,0.01700932506606782,0.1371707110764564,0.013144882783784966,0.1488611111111111,0.027448509389355395,0.05972976451118397,0.0005320011695166116
conversation_trace,online,0.1,cached,300,5,17758.25833333333,24,0.6653609499199715,0.012560560250192327,0.3255120610636209,0.01966653664682585,0.42663333333333336,0.053321416968907485,0.167001510498426,0.001227493632441082
conversation_trace,online,0.1,cached,600,5,17758.25833333333,24,0.6543852225631268,0.016000003662060013,0.384473112560871,0.023428765228640173,0.47879722222222226,0.0595554371628218,0.21535494256544122,0.0021198791210976517
conversation_trace,online,0.1,leaves,60,5,1042.75,24,0.6577470549980895,0.01606510643841469,0.11010109081107947,0.015826825942616918,0.12558333333333332,0.014448382575761058,0.05023087793460725,0.002976157631504953
conversation_trace,online,0.1,leaves,300,5,1042.75,24,0.6430430798455393,0.015751693414614833,0.24644700464304345,0.026977848921602557,0.3055333333333333,0.035704735636824914,0.13829638340567968,0.006740460933963711
conversation_trace,online,0.1,leaves,600,5,1042.75,24,0.6445416636778616,0.015049330959509643,0.29199307690467746,0.031239435788862995,0.36386666666666667,0.044879164507548024,0.17094089277397154,0.008879557403616668
conversation_trace,online,0.1,observed,60,5,40000.0,24,0.8813384975984654,0.0035280528087439796,0.10940065672029572,0.01005411006250939,0.1768888888888889,0.03685487620952962,0.011955,0.00020190046560399723
conversation_trace,online,0.1,observed,300,5,40000.0,24,0.8544206419932857,0.0035960377061149463,0.245462982826763,0.014088111768663373,0.45468055555555553,0.04914720388175776,0.035940625,6.991019065160602e-05
conversation_trace,online,0.1,observed,600,5,40000.0,24,0.8345630644445882,0.003749789210664338,0.2826786596904043,0.01685903918897767,0.525423611111111,0.06941476734861048,0.04856020833333334,0.00014737687748780906
synthetic_trace,learned_history,0.001,cached,60,5,41.333333333333336,24,0.43014795098128433,7.704947790898586e-17,0.7347750007652607,0.0,0.7491289198606271,0.0,0.35394889663182344,0.0
synthetic_trace,learned_history,0.001,cached,300,5,41.333333333333336,24,0.4797297297297297,0.0,0.7628379356344087,0.0,0.7709639953542393,0.0,0.7022841656987998,0.0
synthetic_trace,learned_history,0.001,leaves,60,5,2.2857142857142856,14,0.5,0.0,0.7666666666666666,0.0,0.5666666666666667,0.0,0.2738095238095238,0.0
synthetic_trace,learned_history,0.001,leaves,300,5,2.2857142857142856,14,0.4,0.0,0.6666666666666666,0.0,0.5333333333333333,0.0,0.6190476190476192,0.0
synthetic_trace,learned_history,0.001,observed,60,5,38685.125,24,0.48681509941694856,1.2760124248319862e-05,0.1736506012908349,5.799775104181376e-06,0.1675,0.0,0.1307276120593241,5.300512553824945e-06
synthetic_trace,learned_history,0.001,observed,300,5,38685.125,24,0.4961704477590967,1.448656493315931e-05,0.3958962897259399,6.308915969460177e-06,0.5978333333333334,0.00023133333333336944,0.3064338309947772,5.378810922905638e-06
synthetic_trace,learned_history,0.001,observed_protocol,60,5,38685.125,24,0.6536891027380183,1.2827287529983963e-05,0.23096166277615787,3.931799035094848e-06,0.22824999999999998,0.00023133333333332323,0.1307276120593241,5.300512553824945e-06
synthetic_trace,learned_history,0.001,observed_protocol,300,5,38685.125,24,0.6733272152997248,2.0098386054992668e-05,0.5228790978390024,2.365770898837772e-05,0.6356666666666666,0.0002833243135819652,0.3064338309947772,5.378810922905638e-06
synthetic_trace,learned_history,0.0025,cached,60,5,104.16666666666667,24,0.23885365451356524,3.852473895449293e-17,0.3682778132641655,0.0,0.35333333333333333,0.0,0.22931166056166058,3.852473895449293e-17
synthetic_trace,learned_history,0.0025,cached,300,5,104.16666666666667,24,0.4755653515523993,0.0,0.6408153638187519,0.0,0.5426315789473686,0.0,0.6397283272283273,0.0
synthetic_trace,learned_history,0.0025,leaves,60,5,3.5,24,0.31111111111111106,0.0,0.45222222222222214,0.0,0.3655555555555555,0.0,0.2284722222222222,0.0
synthetic_trace,learned_history,0.0025,leaves,300,5,3.5,24,0.5614035087719298,0.0,0.7502923976608187,0.0,0.5394736842105262,0.0,0.6354166666666666,0.0
synthetic_trace,learned_history,0.0025,observed,60,5,38685.125,24,0.540130544894167,8.116110033730533e-06,0.1863951083340718,1.2611037314143896e-05,0.1865,0.0002833243135819086,0.1307276120593241,5.300512553824945e-06
synthetic_trace,learned_history,0.0025,observed,300,5,38685.125,24,0.5537265844908537,1.53373764966407e-05,0.4363649955297545,2.6714724334210255e-05,0.7084166666666667,0.00023133333333336944,0.30643383099477717,5.378810922905638e-06
synthetic_trace,learned_history,0.0025,observed_protocol,60,5,38685.125,24,0.6536891027380183,1.2827287529983963e-05,0.23096166277615787,3.931799035094848e-06,0.22824999999999998,0.00023133333333332323,0.1307276120593241,5.300512553824945e-06
synthetic_trace,learned_history,0.0025,observed_protocol,300,5,38685.125,24,0.6733272152997248,2.0098386054992668e-05,0.5228790978390024,2.365770898837772e-05,0.6356666666666666,0.0002833243135819652,0.30643383099477717,5.378810922905638e-06
synthetic_trace,learned_history,0.005,cached,60,5,208.25,24,0.46896606530263096,0.0,0.4304084095288239,0.0,0.37684210526315787,0.0,0.3123361105269,0.0
synthetic_trace,learned_history,0.005,cached,300,5,208.25,24,0.4316192671996751,0.0,0.6937574143060352,0.0,0.6466666666666667,0.0,0.7661118486776383,0.0
