trace,l1_fraction,l2_multiplier,cell,target,variant,seeds,requested_tokens,l1_avoided_tokens,best_heap_arm,best_heap_avoided_tokens,best_sampled_arm,offline_avoided_tokens,avoided_prefill_tokens_mean,avoided_prefill_tokens_std,avoided_prefill_tokens_ci95_half,avoided_prefill_tokens_seed_min,avoided_prefill_tokens_seed_max,l2_avoided_tokens_mean,l2_avoided_tokens_std,l2_avoided_tokens_ci95_half,l2_avoided_tokens_seed_min,l2_avoided_tokens_seed_max,l2_present_unusable_tokens_mean,l2_present_unusable_tokens_std,l2_present_unusable_tokens_ci95_half,l2_present_unusable_tokens_seed_min,l2_present_unusable_tokens_seed_max,l2_admissions_mean,l2_admissions_std,l2_admissions_ci95_half,l2_admissions_seed_min,l2_admissions_seed_max,l2_rejections_mean,l2_rejections_std,l2_rejections_ci95_half,l2_rejections_seed_min,l2_rejections_seed_max,l2_evictions_mean,l2_evictions_std,l2_evictions_ci95_half,l2_evictions_seed_min,l2_evictions_seed_max,l2_decisions_mean,l2_decisions_std,l2_decisions_ci95_half,l2_decisions_seed_min,l2_decisions_seed_max,delta_vs_best_heap_tokens_mean,delta_vs_best_heap_tokens_std,delta_vs_best_heap_tokens_ci95_half,delta_vs_best_heap_tokens_seed_min,delta_vs_best_heap_tokens_seed_max,delta_vs_best_sampled_tokens_mean,delta_vs_best_sampled_tokens_std,delta_vs_best_sampled_tokens_ci95_half,delta_vs_best_sampled_tokens_seed_min,delta_vs_best_sampled_tokens_seed_max,best_sampled_avoided_tokens_mean,best_sampled_avoided_tokens_std,best_sampled_avoided_tokens_ci95_half,best_sampled_avoided_tokens_seed_min,best_sampled_avoided_tokens_seed_max,seconds_mean,seconds_std,seconds_ci95_half,seconds_seed_min,seconds_seed_max,protected_offer_count_mean,protected_offer_count_std,protected_offer_count_ci95_half,protected_offer_count_seed_min,protected_offer_count_seed_max,protected_offer_window_count_mean,protected_offer_window_count_std,protected_offer_window_count_ci95_half,protected_offer_window_count_seed_min,protected_offer_window_count_seed_max,protected_overflow_offer_count_mean,protected_overflow_offer_count_std,protected_overflow_offer_count_ci95_half,protected_overflow_offer_count_seed_min,protected_overflow_offer_count_seed_max,protected_overflow_offer_window_count_mean,protected_overflow_offer_window_count_std,protected_overflow_offer_window_count_ci95_half,protected_overflow_offer_window_count_seed_min,protected_overflow_offer_window_count_seed_max,first_round_override_count_mean,first_round_override_count_std,first_round_override_count_ci95_half,first_round_override_count_seed_min,first_round_override_count_seed_max,first_round_override_window_count_mean,first_round_override_window_count_std,first_round_override_window_count_ci95_half,first_round_override_window_count_seed_min,first_round_override_window_count_seed_max,oversized_ineligible_count_mean,oversized_ineligible_count_std,oversized_ineligible_count_ci95_half,oversized_ineligible_count_seed_min,oversized_ineligible_count_seed_max,oversized_ineligible_window_count_mean,oversized_ineligible_window_count_std,oversized_ineligible_window_count_ci95_half,oversized_ineligible_window_count_seed_min,oversized_ineligible_window_count_seed_max
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,all,5,58742117,2662942,lfu,3672801,lfu_s,7613350,3101009.2,11834.844282879263,14692.544260665672,3082270.0,3111454.0,438067.2,11834.844282879263,14692.544260665672,419328.0,448512.0,429875.2,11983.425353378725,14877.002450603031,412160.0,442880.0,275832.0,0.0,0.0,275832.0,275832.0,0.0,0.0,0.0,0.0,0.0,269687.6,24.439721766010347,30.341057742933085,269658.0,269708.0,269687.6,24.439721766010347,30.341057742933085,269658.0,269708.0,-571791.8,11834.844282879263,14692.544260665672,-590531.0,-561347.0,-200372.4,28963.294223896562,35956.914357960035,-233667.0,-168448.0,3301381.6,30246.84942766767,37550.40314341845,3268638.0,3345121.0,70.75526494979859,22.52825266516377,27.96803586822105,51.08066129684448,95.8939962387085,275832.0,0.0,0.0,275832.0,275832.0,111974.0,0.0,0.0,111974.0,111974.0,263779.2,16.25423021862309,20.17905696111689,263757.0,263800.0,107751.8,16.513630733427462,20.50109360595185,107741.0,107781.0,100423.4,277.5793580221699,344.6050413597572,100099.0,100707.0,42128.4,170.13465255496894,211.21620641456468,41927.0,42309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,direct_child,5,58742117,2662942,lfu,3672801,lfu_s,7613350,3129886.0,5196.232481327216,6450.940451413761,3125790.0,3136542.0,466944.0,5196.232481327216,6450.940451413761,462848.0,473600.0,435404.8,14113.008580738551,17520.805366541634,423424.0,455168.0,180006.8,1091.1439868321686,1354.617005352819,178677.0,181439.0,95825.2,1091.1439868321686,1354.617005352819,94393.0,97155.0,173727.8,1078.9176057512454,1339.4383818842282,172409.0,175130.0,269553.0,18.614510468986285,23.10926214313213,269523.0,269571.0,-542915.0,5196.232481327216,6450.940451413761,-547011.0,-536259.0,-171495.6,27470.934681950665,34104.20230710639,-208579.0,-142336.0,3301381.6,30246.84942766767,37550.40314341845,3268638.0,3345121.0,73.77873816490174,20.150822931498386,25.016540203928024,51.36613869667053,92.88770389556885,163144.4,1022.0409972207573,1268.8280664245096,161839.0,164511.0,64518.0,286.3153855453807,355.45051325437686,64242.0,64941.0,157750.0,1005.9972663978765,1248.9103370833311,156453.0,159078.0,63156.4,285.44404004988434,354.3687683701259,62895.0,63598.0,56858.4,364.76060642563914,452.83750477468186,56398.0,57387.0,23710.4,115.91505510502077,143.90447705947165,23591.0,23832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,none,5,58742117,2662942,lfu,3672801,lfu_s,7613350,3213342.0,9768.337422509523,12127.048442957715,3202590.0,3228190.0,550400.0,9768.337422509523,12127.048442957715,539648.0,565248.0,463155.2,11144.67707921589,13835.725873815129,448512.0,478720.0,57111.0,184.98243159824665,229.64920355011031,56880.0,57335.0,218721.0,184.98243159824665,229.64920355011031,218497.0,218952.0,50317.6,180.08137049678405,223.5647080184169,50116.0,50551.0,269038.6,19.15202339179858,23.77656559219602,269023.0,269068.0,-459459.0,9768.337422509523,12127.048442957715,-470211.0,-444611.0,-88039.6,36040.082079540276,44742.49837639974,-136899.0,-51712.0,3301381.6,30246.84942766767,37550.40314341845,3268638.0,3345121.0,69.66066207885743,15.172694190599413,18.83636789978042,53.50001382827759,87.67504930496216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,all,5,58742117,2662942,lfu,3672801,lfu_s,7613350,3362529.0,13153.518160553092,16329.631648552517,3346657.0,3376353.0,699587.0,13153.518160553092,16329.631648552517,683715.0,713411.0,192307.2,10996.68255429791,13651.99585965354,177152.0,202240.0,275832.0,0.0,0.0,275832.0,275832.0,0.0,0.0,0.0,0.0,0.0,269423.8,8.526429498916881,10.585263295733364,269412.0,269436.0,269423.8,8.526429498916881,10.585263295733364,269412.0,269436.0,-310272.0,13153.518160553092,16329.631648552517,-326144.0,-296448.0,61147.4,27694.947920153234,34382.306888678926,30720.0,93891.0,3301381.6,30246.84942766767,37550.40314341845,3268638.0,3345121.0,81.1165225982666,24.225135480873266,30.074656393092816,54.09972095489502,99.34220123291016,275832.0,0.0,0.0,275832.0,275832.0,111974.0,0.0,0.0,111974.0,111974.0,263550.8,19.05780679931455,23.659598995756454,263525.0,263571.0,107715.0,14.882876066137216,18.47656885896296,107699.0,107734.0,97410.0,132.99812028746874,165.11250357014154,97234.0,97593.0,41147.8,131.26576095844644,162.96184019775916,40923.0,41261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,direct_child,5,58742117,2662942,lfu,3672801,lfu_s,7613350,3391508.2,19035.799200453865,23632.277333332946,3360993.0,3411681.0,728566.2,19035.799200453865,23632.277333332946,698051.0,748739.0,193740.8,15281.29167315381,18971.18786706428,178176.0,219136.0,178930.8,890.299219363917,1105.2752679360196,178116.0,180396.0,96901.2,890.299219363917,1105.2752679360196,95436.0,97716.0,172347.6,903.607934892119,1121.7975716754604,171501.0,173834.0,269248.8,21.34713095476767,26.501714673582914,269217.0,269270.0,-281292.8,19035.799200453865,23632.277333332946,-311808.0,-261120.0,90126.6,30896.13406722595,38356.467260229925,50176.0,120003.0,3301381.6,30246.84942766767,37550.40314341845,3268638.0,3345121.0,77.2031303882599,22.021187177087228,27.338531841928265,52.232227087020874,95.48666644096375,162454.8,815.0924487443126,1011.9086988778382,161784.0,163840.0,63186.0,654.347002743957,812.3488632256464,62139.0,63925.0,156623.0,833.2493624359997,1034.4498706647896,155899.0,158034.0,61707.6,664.5278775190699,824.9880623287586,60641.0,62451.0,52996.2,311.81998011673335,387.11357325188163,52685.0,53502.0,22154.6,258.4759176403094,320.8887898711327,21713.0,22392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,none,5,58742117,2662942,lfu,3672801,lfu_s,7613350,3475949.2,11223.072315547111,13933.050811270208,3456542.0,3485409.0,813007.2,11223.07231554711,13933.050811270205,793600.0,822467.0,195174.4,13673.371961590163,16975.011917041713,182784.0,216576.0,71004.8,192.99533673122778,239.59694434912979,70729.0,71237.0,204827.2,192.99533673122778,239.59694434912979,204595.0,205103.0,63971.4,179.85772154678264,223.28705568787456,63722.0,64188.0,268798.6,16.2265215003093,20.144657558767285,268783.0,268825.0,-196851.8,11223.072315547111,13933.050811270208,-216259.0,-187392.0,174567.6,23689.324437391624,29409.465767551927,140288.0,198339.0,3301381.6,30246.84942766767,37550.40314341845,3268638.0,3345121.0,80.12763171195984,12.255564269502475,15.214853374081768,65.37790942192078,90.912189245224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,all,5,58742117,3218284,lru_2hit,12670365,lru_2hit_s,23441857,11605928.8,32926.448908134626,40877.03195462908,11566837.0,11651855.0,8387644.8,32926.448908134626,40877.03195462908,8348553.0,8433571.0,1221427.2,35558.390784736024,44144.495521463396,1175552.0,1262592.0,271289.0,0.0,0.0,271289.0,271289.0,0.0,0.0,0.0,0.0,0.0,219384.8,44.52751958059196,55.27935447379971,219312.0,219434.0,219384.8,44.52751958059196,55.27935447379971,219312.0,219434.0,-1064436.2,32926.448908134626,40877.03195462908,-1103528.0,-1018510.0,-427615.4,54052.33396718406,67104.07760531378,-500369.0,-368077.0,12033544.2,49581.91270211346,61554.20633274549,11981725.0,12115357.0,82.1961817741394,19.064204113453574,23.667541036977305,58.78944206237793,102.71668672561646,271289.0,0.0,0.0,271289.0,271289.0,110907.0,0.0,0.0,110907.0,110907.0,213798.4,57.487389921616725,71.36857914348582,213703.0,213858.0,89701.8,15.22169504358828,18.897200740850483,89681.0,89718.0,7104.8,33.259585084603806,41.29060883833029,7057.0,7136.0,4038.8,22.971721746530015,28.518587185202563,4011.0,4065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,direct_child,5,58742117,3218284,lru_2hit,12670365,lru_2hit_s,23441857,11657467.0,49682.83093786021,61679.492784343536,11603582.0,11720410.0,8439183.0,49682.83093786021,61679.492784343536,8385298.0,8502126.0,1185587.2,54648.175552345754,67843.79404374618,1116672.0,1240064.0,263514.8,47.25145500405252,58.661024803867846,263466.0,263566.0,7774.2,47.25145500405252,58.661024803867846,7723.0,7823.0,211573.6,40.59926107701961,50.402559262005724,211520.0,211623.0,219347.8,23.20991167583367,28.814291631758014,219313.0,219371.0,-1012898.0,49682.83093786021,61679.492784343536,-1066783.0,-949955.0,-376077.2,71547.86767752063,88824.16933266775,-458641.0,-289856.0,12033544.2,49581.91270211346,61554.20633274549,11981725.0,12115357.0,81.64949994087219,21.10218900642504,26.19762783210888,58.34582161903381,100.62844610214233,252629.0,35.12121865767189,43.60176165248372,252593.0,252674.0,102690.0,16.73320053068151,20.77368181136892,102673.0,102711.0,202125.4,33.87919715695754,42.05983550324465,202074.0,202158.0,84489.2,15.08973160795115,18.733372761998837,84480.0,84516.0,2218.8,47.48368140740564,58.94932574203033,2177.0,2285.0,1884.0,41.30375285612676,51.27716110706597,1846.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,none,5,58742117,3218284,lru_2hit,12670365,lru_2hit_s,23441857,11707553.6,17029.359230458438,21141.352454146072,11686764.0,11727401.0,8489269.6,17029.359230458438,21141.352454146072,8468480.0,8509117.0,1127321.6,24968.5974936519,30997.638417003,1098240.0,1153024.0,260970.6,90.66587009453998,112.55849907741306,260822.0,261047.0,10318.4,90.66587009453998,112.55849907741306,10242.0,10467.0,209040.6,128.76451374505322,159.8566294732877,208818.0,209129.0,219359.0,44.35651023243375,55.06705236345958,219285.0,219392.0,-962811.4,17029.359230458438,21141.352454146072,-983601.0,-942964.0,-325990.6,58781.41365942129,72975.06424693156,-428593.0,-281152.0,12033544.2,49581.91270211346,61554.20633274549,11981725.0,12115357.0,64.70349988937377,12.48186250086359,15.495794694551313,55.217705488204956,80.73674535751343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,all,5,58742117,3218284,lru_2hit,12670365,lru_2hit_s,23441857,11752493.4,56278.56976505356,69867.87129900811,11695638.0,11829870.0,8534209.4,56278.56976505356,69867.87129900811,8477354.0,8611586.0,1698300.6,50532.24549532704,62734.01117790528,1642496.0,1746897.0,271289.0,0.0,0.0,271289.0,271289.0,0.0,0.0,0.0,0.0,0.0,217514.4,31.580056998048626,39.205533601266026,217470.0,217556.0,217514.4,31.580056998048626,39.205533601266026,217470.0,217556.0,-917871.6,56278.56976505356,69867.87129900811,-974727.0,-840495.0,-281050.8,85584.7032664132,106250.40860037331,-419719.0,-186695.0,12033544.2,49581.91270211346,61554.20633274549,11981725.0,12115357.0,84.98384566307068,23.476677749431023,29.145472359606135,58.637455224990845,102.78145146369934,271289.0,0.0,0.0,271289.0,271289.0,110907.0,0.0,0.0,110907.0,110907.0,211983.0,37.429934544425805,46.4679514848675,211922.0,212015.0,88470.8,31.822947695020336,39.50707388607766,88417.0,88502.0,29.8,8.871302046486749,11.013410472691914,17.0,39.0,29.2,9.011104260855047,11.186970020519405,17.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,direct_child,5,58742117,3218284,lru_2hit,12670365,lru_2hit_s,23441857,11778332.6,55580.35978023172,69001.06808132032,11711821.0,11861395.0,8560048.6,55580.35978023172,69001.06808132032,8493537.0,8643111.0,1656891.4,49160.68056689208,61031.261404800134,1579520.0,1707021.0,271274.6,2.302172886644268,2.8580669271379913,271271.0,271277.0,14.4,2.3021728866442674,2.8580669271379904,12.0,18.0,217524.6,34.268060931427094,42.54259624611549,217479.0,217564.0,217539.0,35.83992187491485,44.494006499752295,217491.0,217578.0,-892032.4,55580.35978023172,69001.06808132032,-958544.0,-808970.0,-255211.6,75010.29311567848,93122.64912534083,-364585.0,-155170.0,12033544.2,49581.91270211346,61554.20633274549,11981725.0,12115357.0,83.43370084762573,22.715721763612244,28.200772181485934,58.15480351448059,101.93509697914124,259325.0,1.8708286933869707,2.3225682336585933,259322.0,259327.0,105702.6,1.9493588689617927,2.4200606934537814,105700.0,105705.0,206937.4,39.81582599921795,49.42995207928083,206891.0,206993.0,86268.4,21.054690688775267,26.13866033598508,86242.0,86294.0,8.2,1.6431676725154982,2.03993505778983,6.0,10.0,8.2,1.6431676725154982,2.03993505778983,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",next_use,none,5,58742117,3218284,lru_2hit,12670365,lru_2hit_s,23441857,11795203.0,56965.136649533284,70720.22001581536,11732340.0,11887320.0,8576919.0,56965.136649533284,70720.22001581536,8514056.0,8669036.0,1652420.0,44031.40520696563,54663.44587216292,1586206.0,1692143.0,271256.4,5.176871642217914,6.426904648429132,271249.0,271261.0,32.6,5.176871642217914,6.426904648429132,28.0,40.0,217474.8,55.98839165398484,69.50762534743939,217396.0,217531.0,217507.4,56.50486704700755,70.148811440822,217432.0,217571.0,-875162.0,56965.136649533284,70720.22001581536,-938025.0,-783045.0,-238341.2,102920.54094640195,127772.24330481637,-383017.0,-94405.0,12033544.2,49581.91270211346,61554.20633274549,11981725.0,12115357.0,83.33858919143677,15.717831079750287,19.513136235765845,66.03198766708374,95.31398797035217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,all,5,58742117,4770907,lru,17433812,lru_s,23703489,10752352.8,67703.37176389371,84051.36243966741,10654373.0,10822259.0,5981445.8,67703.37176389371,84051.36243966741,5883466.0,6051352.0,3362070.0,55644.83425709883,69081.11088394711,3270918.0,3411700.0,261582.0,0.0,0.0,261582.0,261582.0,0.0,0.0,0.0,0.0,0.0,200549.0,124.9879994239447,155.16821934403964,200410.0,200667.0,200549.0,124.9879994239447,155.16821934403964,200410.0,200667.0,-6681459.2,67703.37176389371,84051.36243966741,-6779439.0,-6611553.0,-5588389.8,80856.96412307353,100381.0862032137,-5706040.0,-5514715.0,16340742.6,31668.664438210842,39315.536631748735,16284792.0,16360413.0,111.69311399459839,30.97508620627581,38.4544835728858,77.22954511642456,135.49672961235046,261582.0,0.0,0.0,261582.0,261582.0,107839.0,0.0,0.0,107839.0,107839.0,195028.6,130.12032892672843,161.5398264879593,194892.0,195163.0,87183.4,80.50962675357526,99.94987903624495,87097.0,87286.0,103358.2,150.86649727490857,187.29546715454697,103231.0,103557.0,46650.6,75.8702840379552,94.19029770501841,46574.0,46753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,direct_child,5,58742117,4770907,lru,17433812,lru_s,23703489,10763631.6,97595.91060490187,121161.90141148472,10661979.0,10922465.0,5992724.6,97595.91060490187,121161.90141148472,5891072.0,6151558.0,3250507.0,69508.63393133259,86292.53213005122,3143747.0,3332608.0,231800.8,398.5545132099246,494.79145527044005,231331.0,232292.0,29781.2,398.55451320992466,494.7914552704401,29290.0,30251.0,171149.2,461.6488925579698,573.1209152119994,170512.0,171629.0,200930.4,116.17357703023524,144.2254229661331,200763.0,201084.0,-6670180.4,97595.91060490187,121161.90141148472,-6771833.0,-6511347.0,-5577111.0,84804.64410337443,105281.99249747072,-5630206.0,-5428661.0,16340742.6,31668.664438210842,39315.536631748735,16284792.0,16360413.0,108.32222595214844,25.84540983870584,32.08617020331805,77.21253275871277,135.8293697834015,221464.2,376.8709328138746,467.87205041104977,221023.0,221949.0,89364.4,263.4412648010938,327.05309429167613,88986.0,89593.0,163448.4,440.8982875902332,547.3597666377754,162841.0,163926.0,72284.0,337.79357601943826,419.3588819595932,71813.0,72615.0,84578.8,327.86841872922133,407.03714714880755,84107.0,84930.0,38073.6,242.7432800305706,301.3572718474867,37735.0,38307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,none,5,58742117,4770907,lru,17433812,lru_s,23703489,9987251.8,54418.70828308956,67558.91847383285,9916263.0,10055659.0,5216344.8,54418.70828308955,67558.91847383285,5145356.0,5284752.0,2039139.6,45423.74712966776,56391.98955523236,1976862.0,2092080.0,118149.2,145.6698321547739,180.8439895972216,118000.0,118349.0,143432.8,145.6698321547739,180.8439895972216,143233.0,143582.0,63847.4,93.2593158885481,115.77817110733783,63735.0,63939.0,207280.2,68.72190334965993,85.3158336948072,207172.0,207355.0,-7446560.2,54418.70828308955,67558.91847383285,-7517549.0,-7378153.0,-6353490.8,38057.845231962354,47247.480589591076,-6397426.0,-6303086.0,16340742.6,31668.664438210842,39315.536631748735,16284792.0,16360413.0,92.72754983901977,23.452988071841716,29.11606245541286,74.89070725440979,132.29242539405823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,all,5,58742117,4770907,lru,17433812,lru_s,23703489,9348247.6,56232.6170322883,69810.82259233194,9280482.0,9431681.0,4577340.6,56232.6170322883,69810.82259233194,4509575.0,4660774.0,3672377.6,59300.90671144919,73619.99665817335,3607351.0,3764895.0,261582.0,0.0,0.0,261582.0,261582.0,0.0,0.0,0.0,0.0,0.0,204937.8,87.28802896159358,108.36502773422798,204806.0,205011.0,204937.8,87.28802896159358,108.36502773422798,204806.0,205011.0,-8085564.4,56232.6170322883,69810.82259233194,-8153330.0,-8002131.0,-6992495.0,37831.4780110426,46966.45362100317,-7028671.0,-6928732.0,16340742.6,31668.664438210842,39315.536631748735,16284792.0,16360413.0,89.75841464996338,16.488517913626513,20.469916920596614,78.13347125053406,117.89745497703552,261582.0,0.0,0.0,261582.0,261582.0,107839.0,0.0,0.0,107839.0,107839.0,199427.4,95.78517630614876,118.91393826192116,199298.0,199514.0,89322.2,48.22551192055923,59.870282316354576,89283.0,89402.0,106824.8,98.27359767506225,122.00322615013096,106711.0,106940.0,48463.6,56.047301451541806,69.58075979579412,48384.0,48517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,direct_child,5,58742117,4770907,lru,17433812,lru_s,23703489,9373878.6,92298.8345988182,114585.76725954807,9262299.0,9490083.0,4602971.6,92298.8345988182,114585.76725954807,4491392.0,4719176.0,3537653.4,85605.54930785738,106276.28822998714,3443893.0,3672576.0,231387.6,609.8662148373198,757.1275244867008,230491.0,231967.0,30194.4,609.8662148373198,757.1275244867008,29615.0,31091.0,175109.6,585.1087933025789,726.3920536190906,174283.0,175664.0,205304.0,81.08020720249795,100.65823465966407,205193.0,205393.0,-8059933.4,92298.8345988182,114585.76725954807,-8171513.0,-7943729.0,-6966864.0,115259.46827050696,143090.58898857085,-7088827.0,-6794709.0,16340742.6,31668.664438210842,39315.536631748735,16284792.0,16360413.0,89.96303372383117,10.717856540599092,13.305843138977592,78.9599072933197,104.00282311439514,220906.0,592.3584219034958,735.3922133631819,220058.0,221476.0,89390.2,434.0249992799954,538.8268201704885,88726.0,89829.0,167155.2,537.5906435197696,667.3999365974197,166423.0,167700.0,74396.2,375.6483728169204,466.35428503643016,73852.0,74870.0,88282.2,403.22661122500335,500.5917011575801,87839.0,88790.0,40100.0,274.1751265158822,340.3788072932861,39793.0,40523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,none,5,58742117,4770907,lru,17433812,lru_s,23703489,8457389.0,33196.67106051448,41212.50328311938,8408803.0,8488031.0,3686482.0,33196.67106051448,41212.50328311938,3637896.0,3717124.0,2220134.2,29390.589390143236,36487.386326360145,2195011.0,2270860.0,104454.4,247.40614382023742,307.1460537675195,104104.0,104773.0,157127.6,247.40614382023742,307.1460537675195,156809.0,157478.0,55152.4,178.17772026827598,221.2013929995921,54945.0,55418.0,212280.0,82.06095295571457,101.87579612842295,212227.0,212423.0,-8976423.0,33196.67106051448,41212.50328311938,-9025009.0,-8945781.0,-7883353.6,22250.41178944785,27623.106161813026,-7922045.0,-7867129.0,16340742.6,31668.664438210842,39315.536631748735,16284792.0,16360413.0,78.15770506858826,4.88011161170008,6.058487474619136,73.89721941947937,86.10617065429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,all,5,83026370,29393272,lfu,30932586,lfu_s,34821090,30318330.2,11645.269262666277,14457.193519361432,30299155.0,30326648.0,925058.2,11645.26926266628,14457.193519361434,905883.0,933376.0,438169.6,10650.338435937141,13222.021779149727,425472.0,454656.0,271080.0,0.0,0.0,271080.0,271080.0,0.0,0.0,0.0,0.0,0.0,264613.2,26.90167281044062,33.39748365131721,264576.0,264649.0,264613.2,26.90167281044062,33.39748365131721,264576.0,264649.0,-614255.8,11645.26926266628,14457.193519361434,-633431.0,-605938.0,-247294.6,16774.082144785152,20824.43490201449,-275301.0,-233384.0,30565624.8,6045.792851231342,7505.639866004378,30557580.0,30574456.0,79.66043157577515,20.973382311017,26.037718835579838,53.86405086517334,100.58764600753784,271080.0,0.0,0.0,271080.0,271080.0,109440.0,0.0,0.0,109440.0,109440.0,251928.0,43.3589667773576,53.82863713675091,251857.0,251975.0,102328.8,12.891857895586655,16.004789603115682,102313.0,102345.0,94361.8,169.59716978770606,210.54894040255817,94107.0,94547.0,39564.2,84.19441786721968,104.52441801914038,39445.0,39677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,direct_child,5,83026370,29393272,lfu,30932586,lfu_s,34821090,30336893.6,6429.627423109367,7982.157030176099,30328292.0,30344164.0,943621.6,6429.627423109367,7982.157030176099,935020.0,950892.0,447207.0,5438.0280433259995,6751.121164550729,442368.0,455299.0,172507.6,980.1738621285511,1216.851486022908,171361.0,173616.0,98572.4,980.1738621285511,1216.851486022908,97464.0,99719.0,165880.6,979.9098427916724,1216.5237152723987,164698.0,166983.0,264453.0,29.402380855978315,36.502025017798665,264417.0,264499.0,-595692.4,6429.627423109367,7982.157030176099,-604294.0,-588422.0,-228731.2,11071.673188818391,13745.094103322152,-246164.0,-218536.0,30565624.8,6045.792851231342,7505.639866004378,30557580.0,30574456.0,91.31152691841126,6.617874999725873,8.215859796794012,87.01146388053894,102.76579904556274,150852.4,852.7187695835011,1058.6204570625678,149961.0,151811.0,58545.8,527.8235500619502,655.2744324930128,58013.0,59240.0,145498.2,851.4538742644842,1057.0501338698368,144585.0,146463.0,57230.8,530.3071751353172,658.3577659484544,56686.0,57928.0,50255.8,358.59406018505103,445.1819538092711,49728.0,50611.0,20989.2,180.7005810726684,224.33343623954053,20756.0,21243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
