trace,policy,eviction,capacity_fraction,seeds,avoided_prefill_tokens_mean,avoided_prefill_tokens_std,avoided_prefill_tokens_ci95_half,headroom_closure_mean,headroom_closure_std,headroom_closure_ci95_half,gain_vs_lru_fraction_mean,gain_vs_lru_fraction_std,gain_vs_lru_fraction_ci95_half,block_hit_rate_mean,block_hit_rate_std,block_hit_rate_ci95_half
conversation_trace,offline_next_use,heap,0.001,5,5353672.0,0.0,0.0,1.0,0.0,0.0,1.0174398273200849,0.0,0.0,0.08932960131075915,0.0,0.0
conversation_trace,offline_next_use,heap,0.0025,5,7846983.0,0.0,0.0,1.0,0.0,0.0,1.9480798984466101,0.0010935556650930574,0.0013576110193629443,0.13093084380120154,0.0,0.0
conversation_trace,offline_next_use,heap,0.005,5,11097798.0,0.0,0.0,1.0,0.0,0.0,3.056629088173588,0.008509590853994938,0.010564358708407006,0.18513619606772255,0.0,0.0
conversation_trace,offline_next_use,heap,0.01,5,15098016.0,0.0,0.0,1.0,0.0,0.0,3.754318589451416,0.008502759775378883,0.010555878163795223,0.2518432550518842,0.0,0.0
conversation_trace,offline_next_use,heap,0.02,5,19469473.0,0.0,0.0,1.0,0.0,0.0,3.1669872653643965,0.011673696058354617,0.01449248438959654,0.3247286318951393,0.0,0.0
conversation_trace,offline_next_use,heap,0.05,5,23703489.0,0.0,0.0,1.0,0.0,0.0,0.9366588416485815,0.0022548670466017787,0.0027993383852155836,0.3953184735117422,0.0,0.0
conversation_trace,offline_next_use,heap,0.1,5,23703489.0,0.0,0.0,1.0,0.0,0.0,0.3700119697374918,0.0009003333160911804,0.0011177322472386022,0.3953184735117422,0.0,0.0
conversation_trace,online,sampled,0.001,5,2807232.6,45120.514910625745,56015.53738627735,0.05686591288218858,0.01671145036497574,0.020746679743181916,0.057857644583252946,0.017002895173609086,0.021108498255368112,0.046789664117968324,0.000752941075736589,0.0009347499482470307
conversation_trace,online,sampled,0.0025,5,2952173.6,71580.13357629336,88864.22631478745,0.05601418883782102,0.013781869615338525,0.017109707950362766,0.10911866493893434,0.026840372973045562,0.03332138205229563,0.04920978973238667,0.0011889833468495922,0.0014760811406748827
conversation_trace,online,sampled,0.005,5,3448069.0,96653.04057296904,119991.36132281885,0.08518803945625901,0.011450359788733948,0.014215220240784664,0.2603762593670045,0.03483296340333552,0.04324390286013498,0.05747371654833424,0.0016104420710372474,0.0019993073708779135
conversation_trace,online,sampled,0.01,5,4576398.8,65839.09465659442,81736.92777044533,0.11748993775883339,0.005340359265095216,0.00662986880053637,0.44108007308893055,0.019659098188969826,0.024406081175403514,0.07628345166575641,0.0010992341502068586,0.0013646606595503316
conversation_trace,online,sampled,0.02,5,7124513.2,194569.80167204776,241551.58737416126,0.1657170033537502,0.013304969690950316,0.016517653413817803,0.5248538325619598,0.04269766606951957,0.05300765549244017,0.11875682687056252,0.003242547924650778,0.004025509568316067
conversation_trace,online,sampled,0.05,5,12091808.2,147942.12337329757,183664.95948100605,-0.01287145937062012,0.012675582868790315,0.01573629173971086,-0.012058994615644464,0.011899762330140607,0.014773137740385816,0.20155311305297655,0.0024693452953361626,0.0030656056116495373
conversation_trace,online,sampled,0.1,5,16442502.2,93082.08244984639,115558.14200679767,-0.1342071119518396,0.014416679515187172,0.017897802185293066,-0.049658231249362285,0.0053282922458364875,0.006614888019182985,0.2740783724740579,0.0015572290407521543,0.0019332452593688585
conversation_trace,oracle_binary,sampled,0.001,5,2820053.6,984.851663957573,1222.658812995089,0.0616144736101358,0.0003647631178786679,0.00045284062265556825,0.06268901939031449,0.0003711245236672091,0.0004607380849182029,0.04702689787001638,1.641468465120805e-05,2.0378255513816475e-05
conversation_trace,oracle_binary,sampled,0.0025,5,3321010.2,5051.800490914106,6271.633198941457,0.12714577767503815,0.0009137379326220095,0.001134373608710622,0.24768990492586157,0.0017444654341751673,0.002165692677503012,0.05539664117968322,8.631166581437905e-05,0.00010715290711717137
conversation_trace,oracle_binary,sampled,0.005,5,4469749.4,8584.603124198578,10657.483812017737,0.2073666705085707,0.001488729821011966,0.0018482058795681697,0.6338521258168199,0.006190135549393027,0.007684836265277027,0.07457161387220099,0.00014248792643870224,0.00017689376520480784
conversation_trace,oracle_binary,sampled,0.01,5,8351590.8,20723.465894970366,25727.45636685061,0.4341369432998138,0.0017488081189962956,0.002171083968458724,1.62988976957099,0.007889125363477615,0.009794072554762443,0.13931765428727472,0.0003433324598410566,0.00042623521203700196
conversation_trace,oracle_binary,sampled,0.02,5,15321817.0,22778.13548120214,28278.256623718,0.719699018515831,0.0014212881471183133,0.0017644794058595693,2.279272223569501,0.007749623246811859,0.009620885567711566,0.25556048607318405,0.0003816622877371852,0.00047382034956874457
