trace,population,population_cell,split,horizon_seconds,target,model,model_cell,scoring,metric,rows,groups,prevalence,pooled_metric,within_decision_micro,within_decision_macro,decisions_scored,decisions_constant_label,decisions_constant_label_share,evicted_lowest_label_rate
conversation_trace,candidates_lfu,"l1=0.01,l2x4",test,600.0,next_use,C_lru,"l1=0.01,l2x4",raw,spearman,162183.0,9551.0,0.24899650394924253,0.46326408287364707,nan,0.4442509743126505,9454.0,97.0,0.01015600460684745,0.9983247827452623
conversation_trace,candidates_lfu_train,"l1=0.01,l2x4",train,600.0,next_use,C_lru,"l1=0.01,l2x4",raw,spearman,270979.0,15958.0,0.28046084751954947,0.19581854075961125,nan,0.19393960041904063,15885.0,73.0,0.004574508083719764,0.8966035844090738
conversation_trace,candidates_lru,"l1=0.01,l2x4",test,600.0,next_use,C_lru,"l1=0.01,l2x4",raw,spearman,159863.0,9419.0,0.27120722118313806,0.38953828529593104,nan,0.3697971489762875,9368.0,51.0,0.00541458753583183,0.957426478394734
conversation_trace,candidates_lru_train,"l1=0.01,l2x4",train,600.0,next_use,C_lru,"l1=0.01,l2x4",raw,spearman,277842.0,16364.0,0.28443863778694367,0.29932570105721973,nan,0.28858209396297974,16292.0,72.0,0.004399902224395014,0.9193351258860915
conversation_trace,observed,,test,600.0,next_use,C_lru,"l1=0.01,l2x4",raw,spearman,960000.0,24.0,0.04853020833333333,0.2522345969752919,nan,0.25168295150930303,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.01,test,600.0,next_use,C_lru,"l1=0.01,l2x4",raw,spearman,62031.0,0.0,0.31950153955280425,0.39365160226285456,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.02,l2x1",test,600.0,next_use,C_lru,"l1=0.02,l2x1",raw,spearman,159634.0,9399.0,0.31836576167984265,0.3784510501331736,nan,0.36399477677459974,9380.0,19.0,0.002021491648047665,0.9242472603468455
conversation_trace,candidates_lfu_train,"l1=0.02,l2x1",train,600.0,next_use,C_lru,"l1=0.02,l2x1",raw,spearman,276737.0,16294.0,0.3214170855360866,0.1241614084673725,nan,0.12246086350767695,16252.0,42.0,0.002577635939609672,0.8269915306247698
conversation_trace,candidates_lru,"l1=0.02,l2x1",test,600.0,next_use,C_lru,"l1=0.02,l2x1",raw,spearman,157843.0,9299.0,0.27213116831281714,0.381578738596405,nan,0.3633115365248065,9214.0,85.0,0.009140767824497258,0.9575223142273362
conversation_trace,candidates_lru_train,"l1=0.02,l2x1",train,600.0,next_use,C_lru,"l1=0.02,l2x1",raw,spearman,280024.0,16493.0,0.286436162614633,0.29019696467969414,nan,0.27972435872139517,16392.0,101.0,0.006123810101255078,0.9099618019765962
conversation_trace,observed,,test,600.0,next_use,C_lru,"l1=0.02,l2x1",raw,spearman,960000.0,24.0,0.04853020833333333,0.24421563403398408,nan,0.2437141912309558,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.02,test,600.0,next_use,C_lru,"l1=0.02,l2x1",raw,spearman,60194.0,0.0,0.3067415357012327,0.38625508882264,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.02,l2x4",test,600.0,next_use,C_lru,"l1=0.02,l2x4",raw,spearman,172128.0,10139.0,0.1607001766127533,0.4671341192594139,nan,0.4547701311029461,9635.0,504.0,0.0497090442844462,0.9999013709438801
conversation_trace,candidates_lfu_train,"l1=0.02,l2x4",train,600.0,next_use,C_lru,"l1=0.02,l2x4",raw,spearman,251376.0,14811.0,0.1944497485837948,0.3212848283299707,nan,0.3084354766064054,14376.0,435.0,0.029370062791168727,0.9751536020525285
conversation_trace,candidates_lru,"l1=0.02,l2x4",test,600.0,next_use,C_lru,"l1=0.02,l2x4",raw,spearman,169199.0,9969.0,0.19932741919278482,0.3518424811340787,nan,0.337603138058825,9713.0,256.0,0.025679606781021165,0.9695054669475374
conversation_trace,candidates_lru_train,"l1=0.02,l2x4",train,600.0,next_use,C_lru,"l1=0.02,l2x4",raw,spearman,260183.0,15328.0,0.21406471598836205,0.2866133657753984,nan,0.27670805962949296,15054.0,274.0,0.017875782881002087,0.9465683716075156
conversation_trace,observed,,test,600.0,next_use,C_lru,"l1=0.02,l2x4",raw,spearman,960000.0,24.0,0.04853020833333333,0.26323003964453745,nan,0.26260407502782884,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.02,test,600.0,next_use,C_lru,"l1=0.02,l2x4",raw,spearman,60194.0,0.0,0.3067415357012327,0.37871105293040475,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.0025,l2x1",test,600.0,next_use,C_union,"l1=0.0025,l2x1",raw,spearman,154891.0,9118.0,0.7917503276497666,-0.13040015598535526,nan,-0.04037473859294219,9118.0,0.0,0.0,0.5572493967975434
conversation_trace,candidates_lfu_train,"l1=0.0025,l2x1",train,600.0,next_use,C_union,"l1=0.0025,l2x1",raw,spearman,289660.0,17050.0,0.6258509977214666,0.5076173485761288,nan,0.4137727417707792,17036.0,14.0,0.0008211143695014663,0.7228739002932552
conversation_trace,candidates_lru,"l1=0.0025,l2x1",test,600.0,next_use,C_union,"l1=0.0025,l2x1",raw,spearman,153428.0,9037.0,0.3225226164715697,0.36477865214870797,nan,0.3419013463650566,8898.0,139.0,0.01538121057873188,0.8852495297111873
conversation_trace,candidates_lru_train,"l1=0.0025,l2x1",train,600.0,next_use,C_union,"l1=0.0025,l2x1",raw,spearman,289650.0,17059.0,0.33208700155359916,0.32611634927041283,nan,0.29980373997270315,16682.0,377.0,0.022099771381675362,0.8778357465267601
conversation_trace,observed,,test,600.0,next_use,C_union,"l1=0.0025,l2x1",raw,spearman,960000.0,24.0,0.04853020833333333,0.2554088047160105,nan,0.2549903380943869,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.0025,test,600.0,next_use,C_union,"l1=0.0025,l2x1",raw,spearman,62806.0,0.0,0.32323344903353185,0.3703402214733619,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.0025,l2x4",test,600.0,next_use,C_union,"l1=0.0025,l2x4",raw,spearman,154666.0,9104.0,0.5439269134780753,0.38801457190893823,nan,0.38831518104676427,9104.0,0.0,0.0,0.9440905096660809
conversation_trace,candidates_lfu_train,"l1=0.0025,l2x4",train,600.0,next_use,C_union,"l1=0.0025,l2x4",raw,spearman,288476.0,16983.0,0.48167958513013215,0.3228991573024311,nan,0.28476920612383644,16978.0,5.0,0.00029441205911794147,0.8067479243949832
conversation_trace,candidates_lru,"l1=0.0025,l2x4",test,600.0,next_use,C_union,"l1=0.0025,l2x4",raw,spearman,155046.0,9133.0,0.3207499709763554,0.36304858560955133,nan,0.33833906156382304,9090.0,43.0,0.004708201029234644,0.9165662980400745
conversation_trace,candidates_lru_train,"l1=0.0025,l2x4",train,600.0,next_use,C_union,"l1=0.0025,l2x4",raw,spearman,288261.0,16974.0,0.33062051404803283,0.30149402195934516,nan,0.28697735372837896,16895.0,79.0,0.004654176976552374,0.8905973842347119
conversation_trace,observed,,test,600.0,next_use,C_union,"l1=0.0025,l2x4",raw,spearman,960000.0,24.0,0.04853020833333333,0.2677003081066063,nan,0.2671895461167287,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.0025,test,600.0,next_use,C_union,"l1=0.0025,l2x4",raw,spearman,62806.0,0.0,0.32323344903353185,0.37036075037968236,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.01,l2x1",test,600.0,next_use,C_union,"l1=0.01,l2x1",raw,spearman,155731.0,9168.0,0.5113753844770791,0.4009210431704403,nan,0.3918608134975363,9168.0,0.0,0.0,0.9801483420593369
conversation_trace,candidates_lfu_train,"l1=0.01,l2x1",train,600.0,next_use,C_union,"l1=0.01,l2x1",raw,spearman,286826.0,16885.0,0.45213823014649995,0.31034880305659834,nan,0.2808738073402647,16880.0,5.0,0.0002961208172934557,0.8267693218833284
conversation_trace,candidates_lru,"l1=0.01,l2x1",test,600.0,next_use,C_union,"l1=0.01,l2x1",raw,spearman,155112.0,9137.0,0.3158427458868431,0.3542182978897027,nan,0.3311866180037741,9080.0,57.0,0.006238371456714457,0.9137572507387545
conversation_trace,candidates_lru_train,"l1=0.01,l2x1",train,600.0,next_use,C_union,"l1=0.01,l2x1",raw,spearman,286042.0,16844.0,0.32773159186413187,0.2796934757470708,nan,0.26841829332716166,16763.0,81.0,0.0048088340061743055,0.8818570410828782
conversation_trace,observed,,test,600.0,next_use,C_union,"l1=0.01,l2x1",raw,spearman,960000.0,24.0,0.04853020833333333,0.26674865072192544,nan,0.26621797653477736,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.01,test,600.0,next_use,C_union,"l1=0.01,l2x1",raw,spearman,62031.0,0.0,0.31950153955280425,0.3701294659765981,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.01,l2x4",test,600.0,next_use,C_union,"l1=0.01,l2x4",raw,spearman,162183.0,9551.0,0.24899650394924253,0.526548271845003,nan,0.5030103428178256,9454.0,97.0,0.01015600460684745,0.9989529892157889
conversation_trace,candidates_lfu_train,"l1=0.01,l2x4",train,600.0,next_use,C_union,"l1=0.01,l2x4",raw,spearman,270979.0,15958.0,0.28046084751954947,0.3574345925420867,nan,0.33591460707099025,15885.0,73.0,0.004574508083719764,0.936270209299411
conversation_trace,candidates_lru,"l1=0.01,l2x4",test,600.0,next_use,C_union,"l1=0.01,l2x4",raw,spearman,159863.0,9419.0,0.27120722118313806,0.3798850288311153,nan,0.3615841392702402,9368.0,51.0,0.00541458753583183,0.9477651555366812
conversation_trace,candidates_lru_train,"l1=0.01,l2x4",train,600.0,next_use,C_union,"l1=0.01,l2x4",raw,spearman,277842.0,16364.0,0.28443863778694367,0.2961867303512329,nan,0.28604529443419774,16292.0,72.0,0.004399902224395014,0.9208017599608898
conversation_trace,observed,,test,600.0,next_use,C_union,"l1=0.01,l2x4",raw,spearman,960000.0,24.0,0.04853020833333333,0.26374067203530066,nan,0.26335386649823894,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.01,test,600.0,next_use,C_union,"l1=0.01,l2x4",raw,spearman,62031.0,0.0,0.31950153955280425,0.3840880832072426,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.02,l2x1",test,600.0,next_use,C_union,"l1=0.02,l2x1",raw,spearman,159634.0,9399.0,0.31836576167984265,0.49820657799583945,nan,0.4738190123929142,9380.0,19.0,0.002021491648047665,0.9988296627300777
conversation_trace,candidates_lfu_train,"l1=0.02,l2x1",train,600.0,next_use,C_union,"l1=0.02,l2x1",raw,spearman,276737.0,16294.0,0.3214170855360866,0.32533764707383006,nan,0.30589058509440764,16252.0,42.0,0.002577635939609672,0.9304038296305388
conversation_trace,candidates_lru,"l1=0.02,l2x1",test,600.0,next_use,C_union,"l1=0.02,l2x1",raw,spearman,157843.0,9299.0,0.27213116831281714,0.37125009338072384,nan,0.35234347137660615,9214.0,85.0,0.009140767824497258,0.9468760081729218
conversation_trace,candidates_lru_train,"l1=0.02,l2x1",train,600.0,next_use,C_union,"l1=0.02,l2x1",raw,spearman,280024.0,16493.0,0.286436162614633,0.28616753713071275,nan,0.27526255547679485,16392.0,101.0,0.006123810101255078,0.9125689686533681
conversation_trace,observed,,test,600.0,next_use,C_union,"l1=0.02,l2x1",raw,spearman,960000.0,24.0,0.04853020833333333,0.2620224137951105,nan,0.2615720900405447,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.02,test,600.0,next_use,C_union,"l1=0.02,l2x1",raw,spearman,60194.0,0.0,0.3067415357012327,0.3656145191687996,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.02,l2x4",test,600.0,next_use,C_union,"l1=0.02,l2x4",raw,spearman,172128.0,10139.0,0.1607001766127533,0.4695658238312025,nan,0.45655840558314753,9635.0,504.0,0.0497090442844462,1.0
conversation_trace,candidates_lfu_train,"l1=0.02,l2x4",train,600.0,next_use,C_union,"l1=0.02,l2x4",raw,spearman,251376.0,14811.0,0.1944497485837948,0.3462640957437034,nan,0.3320611621365135,14376.0,435.0,0.029370062791168727,0.9751536020525285
conversation_trace,candidates_lru,"l1=0.02,l2x4",test,600.0,next_use,C_union,"l1=0.02,l2x4",raw,spearman,169199.0,9969.0,0.19932741919278482,0.3486887053202346,nan,0.33394710892364193,9713.0,256.0,0.025679606781021165,0.9613802788644799
conversation_trace,candidates_lru_train,"l1=0.02,l2x4",train,600.0,next_use,C_union,"l1=0.02,l2x4",raw,spearman,260183.0,15328.0,0.21406471598836205,0.28546585734018787,nan,0.275831302204784,15054.0,274.0,0.017875782881002087,0.9403053235908142
conversation_trace,observed,,test,600.0,next_use,C_union,"l1=0.02,l2x4",raw,spearman,960000.0,24.0,0.04853020833333333,0.2609699541784998,nan,0.2605087658543164,24.0,0.0,0.0,nan
conversation_trace,victims,l1=0.02,test,600.0,next_use,C_union,"l1=0.02,l2x4",raw,spearman,60194.0,0.0,0.3067415357012327,0.3751153516419379,nan,nan,nan,nan,nan,nan
conversation_trace,candidates_lfu,"l1=0.0025,l2x1",test,600.0,next_use,lfu_key,"l1=0.0025,l2x1",recorded_arm_key,spearman,154891.0,9118.0,0.7917503276497666,0.0064271452854503495,nan,-0.013823407905772947,9118.0,0.0,0.0,0.6887475323535863
conversation_trace,candidates_lfu_train,"l1=0.0025,l2x1",train,600.0,next_use,lfu_key,"l1=0.0025,l2x1",recorded_arm_key,spearman,289660.0,17050.0,0.6258509977214666,0.25532710591387675,nan,0.24174712905953039,17012.0,14.0,0.0008211143695014663,0.6867448680351906
conversation_trace,candidates_lfu,"l1=0.0025,l2x4",test,600.0,next_use,lfu_key,"l1=0.0025,l2x4",recorded_arm_key,spearman,154666.0,9104.0,0.5439269134780753,0.2862439827993261,nan,0.28443933903267465,9104.0,0.0,0.0,0.7224297012302284
conversation_trace,candidates_lfu_train,"l1=0.0025,l2x4",train,600.0,next_use,lfu_key,"l1=0.0025,l2x4",recorded_arm_key,spearman,288476.0,16983.0,0.48167958513013215,0.15319593273130708,nan,0.18657574394035914,16978.0,5.0,0.00029441205911794147,0.7090620031796503
conversation_trace,candidates_lfu,"l1=0.01,l2x1",test,600.0,next_use,lfu_key,"l1=0.01,l2x1",recorded_arm_key,spearman,155731.0,9168.0,0.5113753844770791,0.2975217569249898,nan,0.29119759416834584,9168.0,0.0,0.0,0.7170593368237347
conversation_trace,candidates_lfu_train,"l1=0.01,l2x1",train,600.0,next_use,lfu_key,"l1=0.01,l2x1",recorded_arm_key,spearman,286826.0,16885.0,0.45213823014649995,0.12826764956049644,nan,0.17234730266436346,16880.0,5.0,0.0002961208172934557,0.7119928931003849
conversation_trace,candidates_lfu,"l1=0.01,l2x4",test,600.0,next_use,lfu_key,"l1=0.01,l2x4",recorded_arm_key,spearman,162183.0,9551.0,0.24899650394924253,0.2295837143850424,nan,0.2340090186236776,9454.0,97.0,0.01015600460684745,0.7672495026698775
conversation_trace,candidates_lfu_train,"l1=0.01,l2x4",train,600.0,next_use,lfu_key,"l1=0.01,l2x4",recorded_arm_key,spearman,270979.0,15958.0,0.28046084751954947,0.08341181492521814,nan,0.20508871778979462,15885.0,73.0,0.004574508083719764,0.7834941722020303
conversation_trace,candidates_lfu,"l1=0.02,l2x1",test,600.0,next_use,lfu_key,"l1=0.02,l2x1",recorded_arm_key,spearman,159634.0,9399.0,0.31836576167984265,0.27488108732977334,nan,0.2687729446159959,9380.0,19.0,0.002021491648047665,0.7607192254495159
conversation_trace,candidates_lfu_train,"l1=0.02,l2x1",train,600.0,next_use,lfu_key,"l1=0.02,l2x1",recorded_arm_key,spearman,276737.0,16294.0,0.3214170855360866,0.08230334967160746,nan,0.20125522611323035,16252.0,42.0,0.002577635939609672,0.7577022216766908
conversation_trace,candidates_lfu,"l1=0.02,l2x4",test,600.0,next_use,lfu_key,"l1=0.02,l2x4",recorded_arm_key,spearman,172128.0,10139.0,0.1607001766127533,0.15967632925033967,nan,0.16761010182519018,9635.0,504.0,0.0497090442844462,0.8172403590097643
conversation_trace,candidates_lfu_train,"l1=0.02,l2x4",train,600.0,next_use,lfu_key,"l1=0.02,l2x4",recorded_arm_key,spearman,251376.0,14811.0,0.1944497485837948,0.12087509085138572,nan,0.1951949722724245,14376.0,435.0,0.029370062791168727,0.8576058335021268
conversation_trace,candidates_lru,"l1=0.0025,l2x1",test,600.0,next_use,lru_key,"l1=0.0025,l2x1",recorded_arm_key,spearman,153428.0,9037.0,0.3225226164715697,0.05210801512738861,nan,-0.004739857188741887,8660.0,139.0,0.01538121057873188,0.6865110102910258
conversation_trace,candidates_lru_train,"l1=0.0025,l2x1",train,600.0,next_use,lru_key,"l1=0.0025,l2x1",recorded_arm_key,spearman,289650.0,17059.0,0.33208700155359916,-0.023170139742116336,nan,-0.016987668738855967,16185.0,377.0,0.022099771381675362,0.6625828008675773
conversation_trace,candidates_lru,"l1=0.0025,l2x4",test,600.0,next_use,lru_key,"l1=0.0025,l2x4",recorded_arm_key,spearman,155046.0,9133.0,0.3207499709763554,0.05459968478419914,nan,-0.0004696775815437258,9090.0,43.0,0.004708201029234644,0.6781999343041717
conversation_trace,candidates_lru_train,"l1=0.0025,l2x4",train,600.0,next_use,lru_key,"l1=0.0025,l2x4",recorded_arm_key,spearman,288261.0,16974.0,0.33062051404803283,-0.03209828735519789,nan,-0.007769119614825927,16895.0,79.0,0.004654176976552374,0.6707317073170732
conversation_trace,candidates_lru,"l1=0.01,l2x1",test,600.0,next_use,lru_key,"l1=0.01,l2x1",recorded_arm_key,spearman,155112.0,9137.0,0.3158427458868431,0.04816272925874095,nan,0.007988771161756076,9080.0,57.0,0.006238371456714457,0.6927875670351319
conversation_trace,candidates_lru_train,"l1=0.01,l2x1",train,600.0,next_use,lru_key,"l1=0.01,l2x1",recorded_arm_key,spearman,286042.0,16844.0,0.32773159186413187,-0.03432555103669609,nan,0.00705717675095381,16763.0,81.0,0.0048088340061743055,0.6856447399667538
conversation_trace,candidates_lru,"l1=0.01,l2x4",test,600.0,next_use,lru_key,"l1=0.01,l2x4",recorded_arm_key,spearman,159863.0,9419.0,0.27120722118313806,0.02503442932035456,nan,0.093778053417168,9368.0,51.0,0.00541458753583183,0.788512580953392
conversation_trace,candidates_lru_train,"l1=0.01,l2x4",train,600.0,next_use,lru_key,"l1=0.01,l2x4",recorded_arm_key,spearman,277842.0,16364.0,0.28443863778694367,-0.007051523684932564,nan,0.0787885403827985,16292.0,72.0,0.004399902224395014,0.778232705939868
conversation_trace,candidates_lru,"l1=0.02,l2x1",test,600.0,next_use,lru_key,"l1=0.02,l2x1",recorded_arm_key,spearman,157843.0,9299.0,0.27213116831281714,0.005358163132430089,nan,0.05299360857568055,9214.0,85.0,0.009140767824497258,0.7726637272825035
conversation_trace,candidates_lru_train,"l1=0.02,l2x1",train,600.0,next_use,lru_key,"l1=0.02,l2x1",recorded_arm_key,spearman,280024.0,16493.0,0.286436162614633,-0.006653631672065076,nan,0.04161528495199818,16392.0,101.0,0.006123810101255078,0.7448008245922513
conversation_trace,candidates_lru,"l1=0.02,l2x4",test,600.0,next_use,lru_key,"l1=0.02,l2x4",recorded_arm_key,spearman,169199.0,9969.0,0.19932741919278482,0.02686492616848121,nan,0.14376710351089506,9713.0,256.0,0.025679606781021165,0.8849433243053466
conversation_trace,candidates_lru_train,"l1=0.02,l2x4",train,600.0,next_use,lru_key,"l1=0.02,l2x4",recorded_arm_key,spearman,260183.0,15328.0,0.21406471598836205,0.027332309793540115,nan,0.13475598532828018,15054.0,274.0,0.017875782881002087,0.8680845511482255
synthetic_trace,candidates_lfu,"l1=0.0025,l2x1",test,300.0,binary,A_none,,raw,auc,87298.0,5137.0,0.9237897775435864,0.30733102307930155,0.15901430001265487,0.20682445585297807,2612.0,2525.0,0.4915320225812731,0.5096359743040685
synthetic_trace,candidates_lfu,"l1=0.0025,l2x4",test,300.0,binary,A_none,,raw,auc,88064.0,5186.0,0.8781227289244186,0.3645003143596442,0.3649711553418413,0.3662542348439784,4446.0,740.0,0.14269186270728884,0.1450057848052449
synthetic_trace,candidates_lfu,"l1=0.01,l2x1",test,300.0,binary,A_none,,raw,auc,90308.0,5319.0,0.8713181556451256,0.3704723253445098,0.3691552570395247,0.37155187007764884,4655.0,664.0,0.12483549539387102,0.12558751645046062
synthetic_trace,candidates_lfu,"l1=0.01,l2x4",test,300.0,binary,A_none,,raw,auc,92309.0,5434.0,0.7591134125599888,0.3316283299342492,0.3354923390720377,0.33385217535121975,5363.0,71.0,0.013065881486934118,0.08667648141332351
synthetic_trace,candidates_lfu,"l1=0.02,l2x1",test,300.0,binary,A_none,,raw,auc,93538.0,5507.0,0.7955483332976971,0.3251983515717904,0.339872656765956,0.3469362701061923,5273.0,234.0,0.042491374614127476,0.05411294715816234
synthetic_trace,candidates_lfu,"l1=0.02,l2x4",test,300.0,binary,A_none,,raw,auc,98869.0,5821.0,0.7014938959633454,0.365897205786769,0.37365230444141995,0.3713734163336328,5797.0,24.0,0.004123002920460402,0.14825631334822195
synthetic_trace,candidates_lfu_train,"l1=0.0025,l2x1",train,300.0,binary,A_none,,raw,auc,150691.0,8875.0,0.2675873144381549,0.9056049897575411,0.86408838714649,0.8493369315935138,6324.0,2551.0,0.28743661971830986,0.9739718309859154
synthetic_trace,candidates_lfu_train,"l1=0.0025,l2x4",train,300.0,binary,A_none,,raw,auc,154428.0,9099.0,0.4300903981143316,0.8212988766928048,0.8128889211980227,0.8024704826228358,9062.0,37.0,0.004066380920980327,0.9321903505879767
synthetic_trace,candidates_lfu_train,"l1=0.01,l2x1",train,300.0,binary,A_none,,raw,auc,157533.0,9282.0,0.42780877657379723,0.8185780601602656,0.8099949210648834,0.7992207980328319,9249.0,33.0,0.003555268261150614,0.9342814048696402
synthetic_trace,candidates_lfu_train,"l1=0.01,l2x4",train,300.0,binary,A_none,,raw,auc,162163.0,9554.0,0.45049733909708134,0.7163353668405487,0.6861084232891898,0.6825799198252124,9533.0,21.0,0.0021980322378061545,0.8797362361314632
synthetic_trace,candidates_lfu_train,"l1=0.02,l2x1",train,300.0,binary,A_none,,raw,auc,162776.0,9589.0,0.4382955718287708,0.7468560755416432,0.7372837817579097,0.7378890778006417,9562.0,27.0,0.002815726353112942,0.9208468036291584
synthetic_trace,candidates_lfu_train,"l1=0.02,l2x4",train,300.0,binary,A_none,,raw,auc,162381.0,9570.0,0.4279995812317944,0.6973198712351326,0.6558359869810729,0.6513259057442459,9561.0,9.0,0.0009404388714733542,0.8620689655172413
synthetic_trace,candidates_lru,"l1=0.0025,l2x1",test,300.0,binary,A_none,,raw,auc,86974.0,5121.0,0.691769954239198,0.4339364773772767,0.44383459216956905,0.45900992916545835,3902.0,1219.0,0.23803944542081626,0.5032220269478618
synthetic_trace,candidates_lru,"l1=0.0025,l2x4",test,300.0,binary,A_none,,raw,auc,88059.0,5185.0,0.6939324770892242,0.4296939784295276,0.4262356502712586,0.4319623381361186,4920.0,265.0,0.05110896817743491,0.1909353905496625
synthetic_trace,candidates_lru,"l1=0.01,l2x1",test,300.0,binary,A_none,,raw,auc,91017.0,5360.0,0.6856521309205973,0.4522664798002643,0.4475567837647,0.44840020220284665,5105.0,255.0,0.04757462686567164,0.21865671641791046
synthetic_trace,candidates_lru,"l1=0.01,l2x4",test,300.0,binary,A_none,,raw,auc,91521.0,5390.0,0.6704144404016564,0.4475221300937515,0.4443896562700904,0.4445664040633383,5382.0,8.0,0.001484230055658627,0.11317254174397032
synthetic_trace,candidates_lru,"l1=0.02,l2x1",test,300.0,binary,A_none,,raw,auc,92217.0,5430.0,0.6701150547079172,0.4541200666537257,0.44386089789217853,0.4429881581587709,5385.0,45.0,0.008287292817679558,0.1416206261510129
synthetic_trace,candidates_lru,"l1=0.02,l2x4",test,300.0,binary,A_none,,raw,auc,97846.0,5764.0,0.6465466140670032,0.4505471827383387,0.4473735296351835,0.44883774893057066,5757.0,7.0,0.0012144344205412907,0.14972241498959057
synthetic_trace,candidates_lru_train,"l1=0.0025,l2x1",train,300.0,binary,A_none,,raw,auc,150144.0,8847.0,0.36385736359761295,0.6385109867681831,0.6492948406592928,0.6435359872614379,6492.0,2355.0,0.26619192946761616,0.8649259636034814
synthetic_trace,candidates_lru_train,"l1=0.0025,l2x4",train,300.0,binary,A_none,,raw,auc,153799.0,9062.0,0.37030149740895585,0.6370996597555886,0.6360659034714472,0.6244943506024492,8875.0,187.0,0.020635621275656588,0.8446259103950563
synthetic_trace,candidates_lru_train,"l1=0.01,l2x1",train,300.0,binary,A_none,,raw,auc,157328.0,9269.0,0.36907607037526696,0.6452408130665143,0.6421593542190468,0.6320808275046019,9057.0,212.0,0.02287193872046607,0.8464775056640415
synthetic_trace,candidates_lru_train,"l1=0.01,l2x4",train,300.0,binary,A_none,,raw,auc,163630.0,9641.0,0.365464768074314,0.6368388744724535,0.6300881997701534,0.6240341325659097,9606.0,35.0,0.0036303288040659683,0.8525049268748055
synthetic_trace,candidates_lru_train,"l1=0.02,l2x1",train,300.0,binary,A_none,,raw,auc,162234.0,9559.0,0.36487419406536237,0.6390405429491871,0.6309755052488752,0.6236881716031952,9510.0,49.0,0.005126059211214562,0.8549011402866409
synthetic_trace,candidates_lru_train,"l1=0.02,l2x4",train,300.0,binary,A_none,,raw,auc,168037.0,9900.0,0.36183102530990197,0.6438688727245165,0.6392401923496689,0.6338566766513412,9882.0,18.0,0.0018181818181818182,0.8652525252525253
synthetic_trace,observed,,test,300.0,binary,A_none,,raw,auc,928443.0,24.0,0.3060230945787733,0.6008923241233376,0.5986190338582109,0.5996202518505842,24.0,0.0,0.0,nan
synthetic_trace,victims,l1=0.0025,test,300.0,binary,A_none,,raw,auc,15460.0,0.0,0.6950194049159121,0.4202109837271719,nan,nan,nan,nan,nan,nan
synthetic_trace,victims,l1=0.01,test,300.0,binary,A_none,,raw,auc,15211.0,0.0,0.6918019854052988,0.4443225229215121,nan,nan,nan,nan,nan,nan
synthetic_trace,victims,l1=0.02,test,300.0,binary,A_none,,raw,auc,14982.0,0.0,0.6786143372046456,0.4575089055350925,nan,nan,nan,nan,nan,nan
synthetic_trace,candidates_lfu,"l1=0.0025,l2x1",test,300.0,binary,A_pd,,per_decision,auc,87298.0,5137.0,0.9237897775435864,0.49988026138685676,0.4788030785867952,0.5365549038548656,2612.0,2525.0,0.4915320225812731,0.6128090325092467
synthetic_trace,candidates_lfu,"l1=0.0025,l2x4",test,300.0,binary,A_pd,,per_decision,auc,88064.0,5186.0,0.8781227289244186,0.6698201017382998,0.6848120870276814,0.6814840502003121,4446.0,740.0,0.14269186270728884,0.33146934053220206
synthetic_trace,candidates_lfu,"l1=0.01,l2x1",test,300.0,binary,A_pd,,per_decision,auc,90308.0,5319.0,0.8713181556451256,0.6692864286334295,0.6845020193937408,0.681834477135229,4655.0,664.0,0.12483549539387102,0.3107727016356458
synthetic_trace,candidates_lfu,"l1=0.01,l2x4",test,300.0,binary,A_pd,,per_decision,auc,92309.0,5434.0,0.7591134125599888,0.475893927897622,0.4728297144817454,0.4751776785689708,5363.0,71.0,0.013065881486934118,0.17758557232241443
synthetic_trace,candidates_lfu,"l1=0.02,l2x1",test,300.0,binary,A_pd,,per_decision,auc,93538.0,5507.0,0.7955483332976971,0.5395954577079124,0.5352987993836046,0.5502590243795441,5273.0,234.0,0.042491374614127476,0.2211730524786635
synthetic_trace,candidates_lfu,"l1=0.02,l2x4",test,300.0,binary,A_pd,,per_decision,auc,98869.0,5821.0,0.7014938959633454,0.4864118912978936,0.4831608465705125,0.48572400319047293,5797.0,24.0,0.004123002920460402,0.23741625150317816
